universe,portfolio,strategy,weighting,rebalance_months,tc_bps,growth_multiple,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,avg_turnover_pct,avg_long_stocks,avg_short_stocks,last_long_stocks,last_short_stocks,months,monthly_rebalance_ann_return,monthly_rebalance_sharpe,monthly_rebalance_max_dd,monthly_rebalance_growth,ann_return_minus_monthly,sharpe_minus_monthly,max_dd_minus_monthly,growth_vs_monthly
all,HML value-minus-growth,long_short,vw,12,20,3.2673,5.36,19.46,0.364,-71.52,16.6,504.1,500.9,904,893,272,3.59,0.288,-70.36,2.224,1.7700000000000005,0.07600000000000001,-1.1599999999999966,1.4691097122302157
all,HML value-minus-growth,long_short,vw,12,50,2.8725,4.77,19.45,0.335,-73.05,16.6,504.1,500.9,904,893,272,2.69,0.238,-72.6,1.824,2.0799999999999996,0.09700000000000003,-0.45000000000000284,1.5748355263157894
all,HML value-minus-growth,long_short,vw,12,100,2.313,3.77,19.48,0.286,-75.43,16.6,504.1,500.9,904,893,272,1.19,0.154,-76.13,1.3087,2.58,0.13199999999999998,0.6999999999999886,1.7674027661037672
all,RMW robust-minus-weak,long_short,vw,1,0,2.11,3.35,10.38,0.37,-36.22,29.6,475.0,482.5,512,515,272,3.35,0.37,-36.22,2.11,0.0,0.0,0.0,1.0
all,RMW robust-minus-weak,long_short,vw,1,10,1.951,2.99,10.38,0.336,-37.58,29.6,475.0,482.5,512,515,272,2.99,0.336,-37.58,1.951,0.0,0.0,0.0,1.0
all,RMW robust-minus-weak,long_short,vw,1,20,1.8038,2.64,10.39,0.303,-38.92,29.6,475.0,482.5,512,515,272,2.64,0.303,-38.92,1.8038,0.0,0.0,0.0,1.0
all,RMW robust-minus-weak,long_short,vw,1,50,1.4253,1.58,10.41,0.203,-42.76,29.6,475.0,482.5,512,515,272,1.58,0.203,-42.76,1.4253,0.0,0.0,0.0,1.0
all,RMW robust-minus-weak,long_short,vw,1,100,0.9615,-0.17,10.48,0.036,-48.66,29.6,475.0,482.5,512,515,272,-0.17,0.036,-48.66,0.9615,0.0,0.0,0.0,1.0
all,RMW robust-minus-weak,long_short,vw,2,0,1.7505,2.5,10.58,0.287,-39.33,23.5,470.2,479.8,426,463,272,3.35,0.37,-36.22,2.11,-0.8500000000000001,-0.08300000000000002,-3.1099999999999994,0.8296208530805688
all,RMW robust-minus-weak,long_short,vw,2,10,1.6455,2.22,10.58,0.261,-40.36,23.5,470.2,479.8,426,463,272,2.99,0.336,-37.58,1.951,-0.77,-0.07500000000000001,-2.780000000000001,0.8434136340338287
all,RMW robust-minus-weak,long_short,vw,2,20,1.5466,1.94,10.59,0.235,-41.39,23.5,470.2,479.8,426,463,272,2.64,0.303,-38.92,1.8038,-0.7000000000000002,-0.068,-2.469999999999999,0.8574121299478877
all,RMW robust-minus-weak,long_short,vw,2,50,1.284,1.11,10.62,0.157,-44.36,23.5,470.2,479.8,426,463,272,1.58,0.203,-42.76,1.4253,-0.47,-0.04600000000000001,-1.6000000000000014,0.9008629762155336
all,RMW robust-minus-weak,long_short,vw,2,100,0.9406,-0.27,10.7,0.029,-48.99,23.5,470.2,479.8,426,463,272,-0.17,0.036,-48.66,0.9615,-0.1,-0.006999999999999996,-0.3300000000000054,0.978263130525221
all,RMW robust-minus-weak,long_short,vw,3,0,1.6852,2.33,10.62,0.27,-40.11,21.8,465.9,477.2,426,463,272,3.35,0.37,-36.22,2.11,-1.02,-0.09999999999999998,-3.8900000000000006,0.7986729857819905
all,RMW robust-minus-weak,long_short,vw,3,10,1.5912,2.07,10.63,0.246,-41.14,21.8,465.9,477.2,426,463,272,2.99,0.336,-37.58,1.951,-0.9200000000000004,-0.09000000000000002,-3.5600000000000023,0.8155817529472065
all,RMW robust-minus-weak,long_short,vw,3,20,1.5023,1.81,10.64,0.222,-42.16,21.8,465.9,477.2,426,463,272,2.64,0.303,-38.92,1.8038,-0.8300000000000001,-0.08099999999999999,-3.239999999999995,0.8328528661714159
all,RMW robust-minus-weak,long_short,vw,3,50,1.2639,1.04,10.69,0.15,-45.13,21.8,465.9,477.2,426,463,272,1.58,0.203,-42.76,1.4253,-0.54,-0.05300000000000002,-2.3700000000000045,0.8867606819616923
all,RMW robust-minus-weak,long_short,vw,3,100,0.9466,-0.24,10.8,0.032,-49.75,21.8,465.9,477.2,426,463,272,-0.17,0.036,-48.66,0.9615,-0.06999999999999998,-0.003999999999999997,-1.0900000000000034,0.9845033801352053
all,RMW robust-minus-weak,long_short,vw,4,0,1.6838,2.33,10.6,0.27,-41.76,19.4,461.9,475.1,512,516,272,3.35,0.37,-36.22,2.11,-1.02,-0.09999999999999998,-5.539999999999999,0.7980094786729858
all,RMW robust-minus-weak,long_short,vw,4,10,1.6004,2.1,10.6,0.249,-42.57,19.4,461.9,475.1,512,516,272,2.99,0.336,-37.58,1.951,-0.8900000000000001,-0.08700000000000002,-4.990000000000002,0.8202972834443875
all,RMW robust-minus-weak,long_short,vw,4,20,1.521,1.87,10.6,0.228,-43.37,19.4,461.9,475.1,512,516,272,2.64,0.303,-38.92,1.8038,-0.77,-0.07499999999999998,-4.449999999999996,0.8432198691650958
all,RMW robust-minus-weak,long_short,vw,4,50,1.3053,1.18,10.62,0.164,-45.72,19.4,461.9,475.1,512,516,272,1.58,0.203,-42.76,1.4253,-0.40000000000000013,-0.03900000000000001,-2.960000000000001,0.9158071984845295
all,RMW robust-minus-weak,long_short,vw,4,100,1.0104,0.05,10.68,0.058,-49.43,19.4,461.9,475.1,512,516,272,-0.17,0.036,-48.66,0.9615,0.22000000000000003,0.022000000000000006,-0.7700000000000031,1.0508580343213727
all,RMW robust-minus-weak,long_short,vw,5,0,1.6923,2.35,11.32,0.262,-40.95,18.8,471.0,479.5,426,463,272,3.35,0.37,-36.22,2.11,-1.0,-0.10799999999999998,-4.730000000000004,0.8020379146919432
all,RMW robust-minus-weak,long_short,vw,5,10,1.6109,2.13,11.33,0.243,-41.78,18.8,471.0,479.5,426,463,272,2.99,0.336,-37.58,1.951,-0.8600000000000003,-0.09300000000000003,-4.200000000000003,0.8256791389031266
all,RMW robust-minus-weak,long_short,vw,5,20,1.5332,1.9,11.34,0.223,-42.6,18.8,471.0,479.5,426,463,272,2.64,0.303,-38.92,1.8038,-0.7400000000000002,-0.07999999999999999,-3.6799999999999997,0.849983368444395
all,RMW robust-minus-weak,long_short,vw,5,50,1.3215,1.24,11.38,0.165,-44.99,18.8,471.0,479.5,426,463,272,1.58,0.203,-42.76,1.4253,-0.3400000000000001,-0.038000000000000006,-2.230000000000004,0.927173226689118
all,RMW robust-minus-weak,long_short,vw,5,100,1.0302,0.13,11.5,0.069,-48.93,18.8,471.0,479.5,426,463,272,-0.17,0.036,-48.66,0.9615,0.30000000000000004,0.03300000000000001,-0.2700000000000031,1.0714508580343214
all,RMW robust-minus-weak,long_short,vw,6,0,2.1167,3.36,11.78,0.34,-40.04,17.7,452.5,469.7,426,463,272,3.35,0.37,-36.22,2.11,0.009999999999999787,-0.02999999999999997,-3.8200000000000003,1.003175355450237
all,RMW robust-minus-weak,long_short,vw,6,10,2.0209,3.15,11.78,0.322,-40.96,17.7,452.5,469.7,426,463,272,2.99,0.336,-37.58,1.951,0.1599999999999997,-0.014000000000000012,-3.3800000000000026,1.0358277806253204
all,RMW robust-minus-weak,long_short,vw,6,20,1.9292,2.94,11.79,0.305,-41.87,17.7,452.5,469.7,426,463,272,2.64,0.303,-38.92,1.8038,0.2999999999999998,0.0020000000000000018,-2.9499999999999957,1.0695199024282072
all,RMW robust-minus-weak,long_short,vw,6,50,1.6779,2.31,11.84,0.252,-44.51,17.7,452.5,469.7,426,463,272,1.58,0.203,-42.76,1.4253,0.73,0.04899999999999999,-1.75,1.1772258471900652
all,RMW robust-minus-weak,long_short,vw,6,100,1.3278,1.26,11.95,0.164,-48.67,17.7,452.5,469.7,426,463,272,-0.17,0.036,-48.66,0.9615,1.43,0.128,-0.010000000000005116,1.3809672386895477
all,RMW robust-minus-weak,long_short,vw,7,0,1.7781,2.57,11.21,0.283,-43.44,16.6,472.1,482.5,512,516,272,3.35,0.37,-36.22,2.11,-0.7800000000000002,-0.08700000000000002,-7.219999999999999,0.8427014218009479
all,RMW robust-minus-weak,long_short,vw,7,10,1.7032,2.38,11.21,0.266,-44.19,16.6,472.1,482.5,512,516,272,2.99,0.336,-37.58,1.951,-0.6100000000000003,-0.07,-6.609999999999999,0.872988211173757
all,RMW robust-minus-weak,long_short,vw,7,20,1.6314,2.18,11.21,0.249,-44.93,16.6,472.1,482.5,512,516,272,2.64,0.303,-38.92,1.8038,-0.45999999999999996,-0.05399999999999999,-6.009999999999998,0.9044239937908859
all,RMW robust-minus-weak,long_short,vw,7,50,1.433,1.6,11.23,0.198,-47.11,16.6,472.1,482.5,512,516,272,1.58,0.203,-42.76,1.4253,0.020000000000000018,-0.0050000000000000044,-4.350000000000001,1.005402371430576
all,RMW robust-minus-weak,long_short,vw,7,100,1.1528,0.63,11.31,0.112,-50.58,16.6,472.1,482.5,512,516,272,-0.17,0.036,-48.66,0.9615,0.8,0.07600000000000001,-1.9200000000000017,1.198959958398336
all,RMW robust-minus-weak,long_short,vw,8,0,1.6136,2.13,11.33,0.243,-45.42,16.6,456.3,468.4,440,485,272,3.35,0.37,-36.22,2.11,-1.2200000000000002,-0.127,-9.200000000000003,0.764739336492891
all,RMW robust-minus-weak,long_short,vw,8,10,1.5456,1.94,11.33,0.226,-45.9,16.6,456.3,468.4,440,485,272,2.99,0.336,-37.58,1.951,-1.0500000000000003,-0.11000000000000001,-8.32,0.7922091235263967
all,RMW robust-minus-weak,long_short,vw,8,20,1.4804,1.75,11.34,0.21,-46.38,16.6,456.3,468.4,440,485,272,2.64,0.303,-38.92,1.8038,-0.8900000000000001,-0.093,-7.460000000000001,0.8207118305798868
all,RMW robust-minus-weak,long_short,vw,8,50,1.3002,1.17,11.36,0.159,-47.79,16.6,456.3,468.4,440,485,272,1.58,0.203,-42.76,1.4253,-0.41000000000000014,-0.04400000000000001,-5.030000000000001,0.9122290044201221
all,RMW robust-minus-weak,long_short,vw,8,100,1.0458,0.2,11.45,0.075,-50.07,16.6,456.3,468.4,440,485,272,-0.17,0.036,-48.66,0.9615,0.37,0.039,-1.4100000000000037,1.0876755070202808
all,RMW robust-minus-weak,long_short,vw,9,0,1.6334,2.19,12.4,0.237,-48.43,16.4,463.3,476.6,426,463,272,3.35,0.37,-36.22,2.11,-1.1600000000000001,-0.133,-12.21,0.7741232227488152
all,RMW robust-minus-weak,long_short,vw,9,10,1.5645,1.99,12.42,0.221,-48.87,16.4,463.3,476.6,426,463,272,2.99,0.336,-37.58,1.951,-1.0000000000000002,-0.11500000000000002,-11.29,0.801896463352127
all,RMW robust-minus-weak,long_short,vw,9,20,1.4983,1.8,12.44,0.206,-49.31,16.4,463.3,476.6,426,463,272,2.64,0.303,-38.92,1.8038,-0.8400000000000001,-0.097,-10.39,0.8306353254241046
all,RMW robust-minus-weak,long_short,vw,9,50,1.3155,1.22,12.52,0.159,-50.6,16.4,463.3,476.6,426,463,272,1.58,0.203,-42.76,1.4253,-0.3600000000000001,-0.04400000000000001,-7.840000000000003,0.9229635866133444
all,RMW robust-minus-weak,long_short,vw,9,100,1.0572,0.25,12.7,0.083,-52.71,16.4,463.3,476.6,426,463,272,-0.17,0.036,-48.66,0.9615,0.42000000000000004,0.04700000000000001,-4.050000000000004,1.099531981279251
all,RMW robust-minus-weak,long_short,vw,10,0,1.4982,1.8,11.28,0.215,-46.9,16.3,463.5,475.2,426,463,272,3.35,0.37,-36.22,2.11,-1.55,-0.155,-10.68,0.710047393364929
all,RMW robust-minus-weak,long_short,vw,10,10,1.4359,1.61,11.29,0.198,-47.6,16.3,463.5,475.2,426,463,272,2.99,0.336,-37.58,1.951,-1.3800000000000001,-0.138,-10.020000000000003,0.7359815479241414
all,RMW robust-minus-weak,long_short,vw,10,20,1.3759,1.42,11.3,0.181,-48.29,16.3,463.5,475.2,426,463,272,2.64,0.303,-38.92,1.8038,-1.2200000000000002,-0.122,-9.369999999999997,0.7627785785563809
all,RMW robust-minus-weak,long_short,vw,10,50,1.2102,0.85,11.35,0.131,-50.33,16.3,463.5,475.2,426,463,272,1.58,0.203,-42.76,1.4253,-0.7300000000000001,-0.07200000000000001,-7.57,0.8490844032835192
all,RMW robust-minus-weak,long_short,vw,10,100,0.9756,-0.11,11.48,0.048,-53.58,16.3,463.5,475.2,426,463,272,-0.17,0.036,-48.66,0.9615,0.06000000000000001,0.012000000000000004,-4.920000000000002,1.0146645865834634
all,RMW robust-minus-weak,long_short,vw,11,0,1.3903,1.46,13.0,0.177,-59.26,16.1,460.4,468.1,440,485,272,3.35,0.37,-36.22,2.11,-1.8900000000000001,-0.193,-23.04,0.6589099526066352
all,RMW robust-minus-weak,long_short,vw,11,10,1.3332,1.28,13.0,0.163,-59.63,16.1,460.4,468.1,440,485,272,2.99,0.336,-37.58,1.951,-1.7100000000000002,-0.17300000000000001,-22.050000000000004,0.6833418759610456
all,RMW robust-minus-weak,long_short,vw,11,20,1.2784,1.09,13.01,0.148,-60.0,16.1,460.4,468.1,440,485,272,2.64,0.303,-38.92,1.8038,-1.55,-0.155,-21.08,0.7087260228406697
all,RMW robust-minus-weak,long_short,vw,11,50,1.1264,0.53,13.04,0.106,-61.09,16.1,460.4,468.1,440,485,272,1.58,0.203,-42.76,1.4253,-1.05,-0.09700000000000002,-18.330000000000005,0.7902897635585491
all,RMW robust-minus-weak,long_short,vw,11,100,0.9105,-0.41,13.15,0.034,-62.86,16.1,460.4,468.1,440,485,272,-0.17,0.036,-48.66,0.9615,-0.23999999999999996,-0.001999999999999995,-14.200000000000003,0.9469578783151326
all,RMW robust-minus-weak,long_short,vw,12,0,1.3733,1.41,12.16,0.176,-51.89,15.5,427.5,455.1,440,485,272,3.35,0.37,-36.22,2.11,-1.9400000000000002,-0.194,-15.670000000000002,0.6508530805687204
all,RMW robust-minus-weak,long_short,vw,12,10,1.3192,1.23,12.17,0.162,-52.44,15.5,427.5,455.1,440,485,272,2.99,0.336,-37.58,1.951,-1.7600000000000002,-0.17400000000000002,-14.86,0.6761660686827268
all,RMW robust-minus-weak,long_short,vw,12,20,1.2672,1.05,12.17,0.147,-52.97,15.5,427.5,455.1,440,485,272,2.64,0.303,-38.92,1.8038,-1.59,-0.156,-14.049999999999997,0.7025169087481983
all,RMW robust-minus-weak,long_short,vw,12,50,1.1225,0.51,12.21,0.103,-54.69,15.5,427.5,455.1,440,485,272,1.58,0.203,-42.76,1.4253,-1.07,-0.10000000000000002,-11.93,0.7875534975092964
all,RMW robust-minus-weak,long_short,vw,12,100,0.9156,-0.39,12.33,0.031,-57.55,15.5,427.5,455.1,440,485,272,-0.17,0.036,-48.66,0.9615,-0.22,-0.0049999999999999975,-8.89,0.9522620904836193
all,CMA conservative-minus-aggressive,long_short,vw,1,0,2.3661,3.87,8.65,0.483,-19.61,38.5,630.2,591.4,1054,993,272,3.87,0.483,-19.61,2.3661,0.0,0.0,0.0,1.0
all,CMA conservative-minus-aggressive,long_short,vw,1,10,2.1353,3.4,8.66,0.43,-20.12,38.5,630.2,591.4,1054,993,272,3.4,0.43,-20.12,2.1353,0.0,0.0,0.0,1.0
all,CMA conservative-minus-aggressive,long_short,vw,1,20,1.9268,2.94,8.68,0.377,-20.62,38.5,630.2,591.4,1054,993,272,2.94,0.377,-20.62,1.9268,0.0,0.0,0.0,1.0
all,CMA conservative-minus-aggressive,long_short,vw,1,50,1.4142,1.54,8.77,0.218,-22.8,38.5,630.2,591.4,1054,993,272,1.54,0.218,-22.8,1.4142,0.0,0.0,0.0,1.0
all,CMA conservative-minus-aggressive,long_short,vw,1,100,0.8418,-0.76,9.03,-0.039,-39.6,38.5,630.2,591.4,1054,993,272,-0.76,-0.039,-39.6,0.8418,0.0,0.0,0.0,1.0
all,CMA conservative-minus-aggressive,long_short,vw,2,0,1.8186,2.67,9.2,0.333,-26.58,33.3,626.6,582.5,1003,772,272,3.87,0.483,-19.61,2.3661,-1.2000000000000002,-0.14999999999999997,-6.969999999999999,0.7686065677697477
all,CMA conservative-minus-aggressive,long_short,vw,2,10,1.6643,2.27,9.21,0.291,-27.04,33.3,626.6,582.5,1003,772,272,3.4,0.43,-20.12,2.1353,-1.13,-0.139,-6.919999999999998,0.7794220952559359
all,CMA conservative-minus-aggressive,long_short,vw,2,20,1.5228,1.87,9.23,0.248,-27.5,33.3,626.6,582.5,1003,772,272,2.94,0.377,-20.62,1.9268,-1.0699999999999998,-0.129,-6.879999999999999,0.7903259290014532
all,CMA conservative-minus-aggressive,long_short,vw,2,50,1.1654,0.68,9.31,0.12,-31.14,33.3,626.6,582.5,1003,772,272,1.54,0.218,-22.8,1.4142,-0.86,-0.098,-8.34,0.8240701456653939
all,CMA conservative-minus-aggressive,long_short,vw,2,100,0.7436,-1.3,9.58,-0.088,-45.76,33.3,626.6,582.5,1003,772,272,-0.76,-0.039,-39.6,0.8418,-0.54,-0.048999999999999995,-6.159999999999997,0.8833452126395819
all,CMA conservative-minus-aggressive,long_short,vw,3,0,1.7549,2.51,9.08,0.319,-25.95,32.2,623.0,574.6,1003,772,272,3.87,0.483,-19.61,2.3661,-1.3600000000000003,-0.16399999999999998,-6.34,0.7416846287139174
all,CMA conservative-minus-aggressive,long_short,vw,3,10,1.6112,2.13,9.08,0.278,-26.41,32.2,623.0,574.6,1003,772,272,3.4,0.43,-20.12,2.1353,-1.27,-0.15199999999999997,-6.289999999999999,0.7545543951669554
all,CMA conservative-minus-aggressive,long_short,vw,3,20,1.4791,1.74,9.08,0.236,-26.87,32.2,623.0,574.6,1003,772,272,2.94,0.377,-20.62,1.9268,-1.2,-0.14100000000000001,-6.25,0.7676458376582935
all,CMA conservative-minus-aggressive,long_short,vw,3,50,1.1429,0.59,9.15,0.111,-30.52,32.2,623.0,574.6,1003,772,272,1.54,0.218,-22.8,1.4142,-0.9500000000000001,-0.107,-7.719999999999999,0.808160090510536
all,CMA conservative-minus-aggressive,long_short,vw,3,100,0.7411,-1.31,9.39,-0.093,-44.57,32.2,623.0,574.6,1003,772,272,-0.76,-0.039,-39.6,0.8418,-0.55,-0.054,-4.969999999999999,0.880375386077453
all,CMA conservative-minus-aggressive,long_short,vw,4,0,1.6884,2.34,9.26,0.296,-26.05,29.5,620.1,568.1,1054,992,272,3.87,0.483,-19.61,2.3661,-1.5300000000000002,-0.187,-6.440000000000001,0.7135793077215671
all,CMA conservative-minus-aggressive,long_short,vw,4,10,1.5613,1.98,9.27,0.259,-26.47,29.5,620.1,568.1,1054,992,272,3.4,0.43,-20.12,2.1353,-1.42,-0.17099999999999999,-6.349999999999998,0.7311853135390811
all,CMA conservative-minus-aggressive,long_short,vw,4,20,1.4434,1.63,9.28,0.222,-26.89,29.5,620.1,568.1,1054,992,272,2.94,0.377,-20.62,1.9268,-1.31,-0.155,-6.27,0.7491177081170853
all,CMA conservative-minus-aggressive,long_short,vw,4,50,1.1395,0.58,9.35,0.109,-32.55,29.5,620.1,568.1,1054,992,272,1.54,0.218,-22.8,1.4142,-0.9600000000000001,-0.109,-9.749999999999996,0.8057559043982464
all,CMA conservative-minus-aggressive,long_short,vw,4,100,0.7657,-1.17,9.61,-0.074,-46.52,29.5,620.1,568.1,1054,992,272,-0.76,-0.039,-39.6,0.8418,-0.4099999999999999,-0.034999999999999996,-6.920000000000002,0.9095984794488002
all,CMA conservative-minus-aggressive,long_short,vw,5,0,1.7567,2.52,9.4,0.313,-28.88,28.9,624.2,584.3,1003,772,272,3.87,0.483,-19.61,2.3661,-1.35,-0.16999999999999998,-9.27,0.7424453742445374
all,CMA conservative-minus-aggressive,long_short,vw,5,10,1.6281,2.17,9.39,0.277,-29.2,28.9,624.2,584.3,1003,772,272,3.4,0.43,-20.12,2.1353,-1.23,-0.15299999999999997,-9.079999999999998,0.7624689739146725
all,CMA conservative-minus-aggressive,long_short,vw,5,20,1.5086,1.83,9.38,0.241,-29.52,28.9,624.2,584.3,1003,772,272,2.94,0.377,-20.62,1.9268,-1.1099999999999999,-0.136,-8.899999999999999,0.7829561968029893
all,CMA conservative-minus-aggressive,long_short,vw,5,50,1.1989,0.8,9.41,0.133,-33.24,28.9,624.2,584.3,1003,772,272,1.54,0.218,-22.8,1.4142,-0.74,-0.08499999999999999,-10.440000000000001,0.8477584500070713
all,CMA conservative-minus-aggressive,long_short,vw,5,100,0.8143,-0.9,9.61,-0.045,-48.66,28.9,624.2,584.3,1003,772,272,-0.76,-0.039,-39.6,0.8418,-0.14,-0.005999999999999998,-9.059999999999995,0.9673319078165835
all,CMA conservative-minus-aggressive,long_short,vw,6,0,1.6946,2.35,9.33,0.297,-29.25,28.6,612.8,550.6,1003,772,272,3.87,0.483,-19.61,2.3661,-1.52,-0.186,-9.64,0.7161996534381473
all,CMA conservative-minus-aggressive,long_short,vw,6,10,1.5706,2.01,9.34,0.261,-29.78,28.6,612.8,550.6,1003,772,272,3.4,0.43,-20.12,2.1353,-1.3900000000000001,-0.16899999999999998,-9.66,0.735540673441671
all,CMA conservative-minus-aggressive,long_short,vw,6,20,1.4553,1.67,9.36,0.224,-30.31,28.6,612.8,550.6,1003,772,272,2.94,0.377,-20.62,1.9268,-1.27,-0.153,-9.689999999999998,0.7552937512974881
all,CMA conservative-minus-aggressive,long_short,vw,6,50,1.1565,0.64,9.46,0.116,-33.68,28.6,612.8,550.6,1003,772,272,1.54,0.218,-22.8,1.4142,-0.9,-0.102,-10.879999999999999,0.8177768349596947
all,CMA conservative-minus-aggressive,long_short,vw,6,100,0.785,-1.06,9.8,-0.059,-46.55,28.6,612.8,550.6,1003,772,272,-0.76,-0.039,-39.6,0.8418,-0.30000000000000004,-0.019999999999999997,-6.949999999999996,0.9325255405084344
all,CMA conservative-minus-aggressive,long_short,vw,7,0,1.9562,3.0,8.91,0.377,-25.6,26.4,628.2,585.1,1056,993,272,3.87,0.483,-19.61,2.3661,-0.8700000000000001,-0.10599999999999998,-5.990000000000002,0.8267613372215883
all,CMA conservative-minus-aggressive,long_short,vw,7,10,1.8251,2.69,8.9,0.343,-26.08,26.4,628.2,585.1,1056,993,272,3.4,0.43,-20.12,2.1353,-0.71,-0.08699999999999997,-5.959999999999997,0.8547276729265209
all,CMA conservative-minus-aggressive,long_short,vw,7,20,1.7024,2.37,8.9,0.308,-26.57,26.4,628.2,585.1,1056,993,272,2.94,0.377,-20.62,1.9268,-0.5699999999999998,-0.069,-5.949999999999999,0.8835374714552625
all,CMA conservative-minus-aggressive,long_short,vw,7,50,1.3801,1.43,8.94,0.204,-28.01,26.4,628.2,585.1,1056,993,272,1.54,0.218,-22.8,1.4142,-0.1100000000000001,-0.014000000000000012,-5.210000000000001,0.97588742752086
all,CMA conservative-minus-aggressive,long_short,vw,7,100,0.9692,-0.14,9.17,0.031,-30.93,26.4,628.2,585.1,1056,993,272,-0.76,-0.039,-39.6,0.8418,0.62,0.07,8.670000000000002,1.151342361606082
all,CMA conservative-minus-aggressive,long_short,vw,8,0,1.3977,1.49,9.7,0.201,-31.74,26.8,611.1,559.9,1031,770,272,3.87,0.483,-19.61,2.3661,-2.38,-0.282,-12.129999999999999,0.5907189045264359
all,CMA conservative-minus-aggressive,long_short,vw,8,10,1.3021,1.17,9.71,0.169,-32.21,26.8,611.1,559.9,1031,770,272,3.4,0.43,-20.12,2.1353,-2.23,-0.261,-12.09,0.6097972181894816
all,CMA conservative-minus-aggressive,long_short,vw,8,20,1.2129,0.85,9.72,0.137,-32.79,26.8,611.1,559.9,1031,770,272,2.94,0.377,-20.62,1.9268,-2.09,-0.24,-12.169999999999998,0.62948930869836
all,CMA conservative-minus-aggressive,long_short,vw,8,50,0.9788,-0.09,9.8,0.04,-37.37,26.8,611.1,559.9,1031,770,272,1.54,0.218,-22.8,1.4142,-1.6300000000000001,-0.178,-14.569999999999997,0.6921227549144393
all,CMA conservative-minus-aggressive,long_short,vw,8,100,0.6818,-1.68,10.11,-0.116,-50.88,26.8,611.1,559.9,1031,770,272,-0.76,-0.039,-39.6,0.8418,-0.9199999999999999,-0.07700000000000001,-11.280000000000001,0.8099311000237586
all,CMA conservative-minus-aggressive,long_short,vw,9,0,1.7067,2.39,9.52,0.296,-30.43,26.2,614.2,564.1,1003,772,272,3.87,0.483,-19.61,2.3661,-1.48,-0.187,-10.82,0.7213135539495373
all,CMA conservative-minus-aggressive,long_short,vw,9,10,1.593,2.08,9.51,0.264,-31.08,26.2,614.2,564.1,1003,772,272,3.4,0.43,-20.12,2.1353,-1.3199999999999998,-0.16599999999999998,-10.959999999999997,0.7460310026694141
all,CMA conservative-minus-aggressive,long_short,vw,9,20,1.4866,1.76,9.51,0.232,-31.73,26.2,614.2,564.1,1003,772,272,2.94,0.377,-20.62,1.9268,-1.18,-0.145,-11.11,0.771538301847623
all,CMA conservative-minus-aggressive,long_short,vw,9,50,1.2067,0.83,9.57,0.135,-33.64,26.2,614.2,564.1,1003,772,272,1.54,0.218,-22.8,1.4142,-0.7100000000000001,-0.08299999999999999,-10.84,0.8532739357940886
all,CMA conservative-minus-aggressive,long_short,vw,9,100,0.8488,-0.72,9.82,-0.024,-45.92,26.2,614.2,564.1,1003,772,272,-0.76,-0.039,-39.6,0.8418,0.040000000000000036,0.015,-6.32,1.0083155143739606
all,CMA conservative-minus-aggressive,long_short,vw,10,0,2.6238,4.35,9.21,0.509,-21.84,24.9,610.4,566.9,1003,772,272,3.87,0.483,-19.61,2.3661,0.47999999999999954,0.026000000000000023,-2.2300000000000004,1.1089134018004312
all,CMA conservative-minus-aggressive,long_short,vw,10,10,2.4588,4.05,9.18,0.478,-22.08,24.9,610.4,566.9,1003,772,272,3.4,0.43,-20.12,2.1353,0.6499999999999999,0.04799999999999999,-1.9599999999999973,1.1515009600524517
all,CMA conservative-minus-aggressive,long_short,vw,10,20,2.3037,3.75,9.17,0.448,-22.31,24.9,610.4,566.9,1003,772,272,2.94,0.377,-20.62,1.9268,0.81,0.07100000000000001,-1.6899999999999977,1.1956093003944364
all,CMA conservative-minus-aggressive,long_short,vw,10,50,1.8926,2.85,9.17,0.353,-23.81,24.9,610.4,566.9,1003,772,272,1.54,0.218,-22.8,1.4142,1.31,0.13499999999999998,-1.009999999999998,1.3382831282704004
