co_code,Month,monthly_return,eom_mcap,prev_mktcap,Size_Label_Yearly,Size_Label_Monthly,MOM_Label,BM_Label,OP_Label,INV_Label,AT_Label,SG_Label,ACC_Label,VOL_Label,STR_Label,Size_Label_OP,Size_Label_INV,Size_Label_AT,Size_Label_SG,Size_Label_ACC
49262,2003-10,0.070213220373507,2645.715,2645.715,S,S,L,G,N,C,H,N,N,L,H,S,S,S,S,S
94094,2003-10,-0.0306945217594252,2637.6476,2637.6476,S,S,W,N,,C,L,H,N,H,L,,S,S,S,S
30156,2003-10,0.0201054368081221,2619.75,2619.75,S,S,W,N,,N,,,C,L,N,,S,,,S
52194,2003-10,0.097018191204127,2591.0525,2591.0525,S,S,N,G,,A,L,N,A,L,H,,S,S,S,S
264965,2003-10,-0.0081307214005095,2541.0692,2541.0692,S,S,N,G,N,A,N,N,N,N,H,S,S,S,S,S
57378,2003-10,0.2210588518590286,2531.4819,2531.4819,S,S,N,N,N,N,N,N,A,L,H,S,S,S,S,S
86604,2003-10,0.1512232294990836,2483.3672,2483.3672,S,S,W,V,N,N,L,N,C,H,H,S,S,S,S,S
271515,2003-10,0.1051680822787206,2460.6265,2460.6265,,,,,W,N,L,N,N,,,S,S,S,S,S
81054,2003-10,-0.0418346615595159,2434.0735,2434.0735,S,S,L,G,,N,N,N,A,N,H,,S,S,S,S
219753,2003-10,0.1404022223002836,2421.9065,2421.9065,S,S,N,G,R,C,N,L,C,N,H,S,S,S,S,S
169324,2003-10,0.0186507216185147,2402.9249,2402.9249,S,S,N,G,R,N,N,L,N,N,H,S,S,S,S,S
82505,2003-10,-0.0085776399085883,2402.9082,2402.9082,S,S,W,G,,N,,,C,H,L,,S,,,S
223617,2003-10,0.054316585662038,2395.2395,2395.2395,S,S,N,G,,N,H,H,N,L,N,,S,S,S,S
257120,2003-10,0.0346286719957353,2377.7375,2377.7375,S,S,L,N,R,A,H,N,A,N,H,S,S,S,S,S
142526,2003-10,0.0008608383894086,2373.9493,2373.9493,S,S,L,N,R,N,H,N,C,L,N,S,S,S,S,S
248110,2003-10,-0.0053181280753069,2373.9489,2373.9489,S,S,N,G,R,N,N,N,N,L,N,S,S,S,S,S
109832,2003-10,0.4881060318471295,2340.281,2340.281,S,S,W,N,N,N,N,N,N,L,H,S,S,S,S,S
97062,2003-10,0.1000575630242563,2303.7329,2303.7329,S,S,N,N,W,C,L,N,C,N,N,S,S,S,S,S
22819,2003-10,0.3333256186999096,2270.0948,2270.0948,S,S,N,N,W,A,L,N,N,L,N,S,S,S,S,S
31130,2003-10,-0.0938814348449091,2265.1434,2265.1434,S,S,L,N,N,N,H,L,C,N,H,S,S,S,S,S
141851,2003-10,-0.0522112934594192,2257.9813,2257.9813,S,S,N,V,W,C,L,L,C,N,L,S,S,S,S,S
98527,2003-10,0.2881310444188947,2243.1566,2243.1566,S,S,W,G,R,A,H,H,A,N,N,S,S,S,S,S
36937,2003-10,0.1508434624863486,2223.3074,2223.3074,S,S,N,G,N,N,H,N,N,L,N,S,S,S,S,S
78250,2003-10,0.271754293720595,2216.6246,2216.6246,S,S,N,N,,A,N,H,N,N,H,,S,S,S,S
135967,2003-10,-0.1101550648514265,2192.6086,2192.6086,S,S,N,V,N,A,N,N,N,N,N,S,S,S,S,S
86534,2003-10,-0.0060679330750391,2181.27,2181.27,S,S,L,G,N,N,H,N,N,L,H,S,S,S,S,S
86913,2003-10,0.042755990278068,2159.7482,2159.7482,S,S,N,V,W,C,L,L,C,H,N,S,S,S,S,S
275305,2003-10,-0.0996347008028605,2156.4747,2156.4747,S,S,L,G,N,N,N,H,N,N,N,S,S,S,S,S
100644,2003-10,-0.165986480166323,2151.0669,2151.0669,S,S,L,N,N,N,N,H,A,H,H,S,S,S,S,S
88356,2003-10,0.1401405350928779,2132.4237,2132.4237,S,S,N,N,N,C,N,L,N,N,H,S,S,S,S,S
119482,2003-10,0.1500848918584725,2119.5976,2119.5976,S,S,W,V,R,C,H,N,C,N,N,S,S,S,S,S
256224,2003-10,-0.030979935952267,2119.14,2119.14,S,S,W,N,R,N,H,H,A,N,H,S,S,S,S,S
173984,2003-10,-0.2311090840534041,2104.8855,2104.8855,S,S,L,V,W,N,L,L,C,H,L,S,S,S,S,S
109829,2003-10,-0.1015876713329646,2082.0732,2082.0732,S,S,W,V,W,N,N,N,A,H,N,S,S,S,S,S
248154,2003-10,-0.1193462054760809,2076.1448,2076.1448,S,S,W,G,R,N,H,N,A,N,H,S,S,S,S,S
48243,2003-10,-0.0055479320856423,2074.95,2074.95,S,S,N,G,N,N,H,N,N,L,H,S,S,S,S,S
167623,2003-10,-0.0968994281752195,2067.4031,2067.4031,S,S,W,N,,A,N,L,C,N,H,,S,S,S,S
248191,2003-10,-0.0431716943220069,2064.5303,2064.5303,S,S,N,G,N,A,H,H,A,N,N,S,S,S,S,S
244495,2003-10,-0.0263370436550309,2064.3069,2064.3069,S,S,W,G,R,N,H,H,N,N,H,S,S,S,S,S
31365,2003-10,-0.1017170247226295,2060.156,2060.156,S,S,W,N,R,N,H,H,A,N,H,S,S,S,S,S
37079,2003-10,-0.0248853896571727,2042.4489,2042.4489,S,S,N,G,N,N,H,N,N,L,H,S,S,S,S,S
86729,2003-10,0.0258923043094951,2015.8743,2015.8743,S,S,N,N,R,C,N,N,C,L,L,S,S,S,S,S
53473,2003-10,0.2074793699647465,2013.2215,2013.2215,S,S,W,V,R,N,H,N,A,L,H,S,S,S,S,S
231715,2003-10,0.1506642416036652,1988.7156,1988.7156,S,S,N,N,,A,,,C,N,N,,S,,,S
150968,2003-10,-0.0776612903468461,1977.3528,1977.3528,S,S,N,N,R,A,H,N,A,N,H,S,S,S,S,S
43677,2003-10,0.1572811847076709,1963.5255,1963.5255,,,,,N,N,H,N,N,,,S,S,S,S,S
204866,2003-10,0.0341752141940507,1951.9142,1951.9142,S,S,N,N,R,C,N,N,N,L,N,S,S,S,S,S
125514,2003-10,0.3460659663113503,1940.493,1940.493,S,S,L,G,,,,,,N,N,,,,,
73840,2003-10,-0.2155849271917872,1935.8327,1935.8327,S,S,N,V,N,C,L,N,N,N,H,S,S,S,S,S
258946,2003-10,-0.1610910689825677,1934.535,1934.535,S,S,N,V,W,C,L,L,N,N,H,S,S,S,S,S
18395,2003-10,0.2754161867889424,1908.1875,1908.1875,,,,,,C,L,L,N,,,,S,S,S,S
27347,2003-10,0.0459836390042773,1904.4679,1904.4679,S,S,N,N,N,N,N,N,N,N,N,S,S,S,S,S
3998,2003-10,0.0104292976325868,1886.3708,1886.3708,S,S,W,N,N,A,H,H,A,H,H,S,S,S,S,S
237560,2003-10,-0.0284192839090214,1861.6596,1861.6596,S,S,W,G,N,N,N,N,A,N,H,S,S,S,S,S
42443,2003-10,-0.0894027301341118,1860.5372,1860.5372,S,S,N,N,R,C,N,L,A,N,H,S,S,S,S,S
170120,2003-10,-0.014618704732655,1853.0333,1853.0333,S,S,N,N,R,N,H,N,A,L,N,S,S,S,S,S
42434,2003-10,0.2347535741392747,1837.6718,1837.6718,S,S,W,V,W,N,L,N,N,L,H,S,S,S,S,S
271695,2003-10,0.1654860985836912,1814.064,1814.064,S,S,W,N,R,N,N,N,A,L,H,S,S,S,S,S
126336,2003-10,-0.1210663927415176,1806.3,1806.3,S,S,W,G,,N,H,H,A,N,H,,S,S,S,S
249469,2003-10,-0.0569088304724048,1799.475,1799.475,S,S,W,N,W,N,L,L,C,H,H,S,S,S,S,S
192864,2003-10,0.1962229759262721,1798.3941,1798.3941,S,S,N,G,W,N,L,L,C,H,L,S,S,S,S,S
22101,2003-10,0.2016192742681795,1793.1935,1793.1935,S,S,N,N,,N,,,N,L,N,,S,,,S
242022,2003-10,0.1740269998099721,1771.6696,1771.6696,S,S,N,N,R,C,H,H,C,H,H,S,S,S,S,S
226166,2003-10,-0.0569500639690322,1735.58,1735.58,S,S,L,N,,C,L,L,C,H,H,,S,S,S,S
248129,2003-10,0.0605776430618156,1728.3368,1728.3368,S,S,W,N,N,N,N,L,N,H,N,S,S,S,S,S
205370,2003-10,0.0031395161780769,1727.929,1727.929,S,S,L,V,W,C,L,L,C,H,H,S,S,S,S,S
155423,2003-10,-0.047375606780921,1724.2547,1724.2547,S,S,W,N,N,N,L,H,N,H,H,S,S,S,S,S
247249,2003-10,0.0148225588551891,1722.9537,1722.9537,S,S,N,N,N,C,N,L,N,L,L,S,S,S,S,S
153642,2003-10,-0.0161038728675628,1690.2897,1690.2897,S,S,N,V,W,A,L,N,A,L,N,S,S,S,S,S
93997,2003-10,0.2276693318532048,1644.9716,1644.9716,S,S,N,N,,A,L,H,N,L,N,,S,S,S,S
97092,2003-10,-0.1094132110787279,1632.4,1632.4,,S,N,,W,C,L,L,C,N,L,S,S,S,S,S
149369,2003-10,-0.179835620451374,1629.8,1629.8,S,S,L,V,,,,,,H,L,,,,,
37077,2003-10,-0.0816121105912142,1587.0,1587.0,S,S,L,G,,A,N,H,A,N,H,,S,S,S,S
164948,2003-10,0.1391097957571008,1571.6728,1571.6728,S,S,N,N,W,C,L,N,C,L,N,S,S,S,S,S
95410,2003-10,0.1393508194197252,1569.6084,1569.6084,S,S,W,V,W,N,L,H,N,N,N,S,S,S,S,S
176978,2003-10,0.4752222572465714,1560.1371,1560.1371,S,S,W,N,N,A,N,N,A,N,H,S,S,S,S,S
113102,2003-10,-0.0070157805690013,1548.0789,1548.0789,S,S,N,N,N,N,N,N,N,N,N,S,S,S,S,S
55396,2003-10,0.0132244366407638,1536.8281,1536.8281,S,S,N,N,N,C,L,N,N,L,L,S,S,S,S,S
30230,2003-10,0.2423296680361994,1516.8123,1516.8123,S,S,N,N,N,N,L,L,N,N,N,S,S,S,S,S
79147,2003-10,0.1394681488553399,1500.99,1500.99,S,S,N,V,W,N,N,L,C,N,H,S,S,S,S,S
51238,2003-10,0.2013776011730539,1490.3032,1490.3032,S,S,N,N,W,A,N,L,N,L,H,S,S,S,S,S
122948,2003-10,-0.0185673710607348,1489.2476,1489.2476,S,S,N,G,R,A,H,H,A,N,H,S,S,S,S,S
163226,2003-11,0.0274232957157729,849927.9559,849927.9559,B,B,N,G,N,A,L,H,A,N,L,B,B,B,B,B
196667,2003-11,-0.0025014150455983,679267.8524,679267.8524,B,B,N,G,N,N,N,N,N,L,N,B,B,B,B,B
98907,2003-11,0.076984376600429,406468.2456,406468.2456,B,B,W,N,R,N,H,N,A,N,L,B,B,B,B,B
94080,2003-11,0.0382531612094314,383786.8553,383786.8553,B,B,L,G,R,N,H,L,A,L,L,B,B,B,B,B
100632,2003-11,0.0370195930971033,314143.53,314143.53,B,B,L,G,,A,N,H,A,N,N,,B,B,B,B
272724,2003-11,0.1224320817866644,312163.2396,312163.2396,B,B,L,G,R,A,N,N,A,N,N,B,B,B,B,B
236328,2003-11,-0.0218567613664907,254807.6018,254807.6018,B,B,N,N,,N,,,C,L,N,,B,,,B
97066,2003-11,-0.0211754709136675,214538.5815,214538.5815,B,B,N,G,R,A,H,N,A,L,N,B,B,B,B,B
236460,2003-11,-0.0667609830669226,184835.4244,184835.4244,,B,W,,R,C,N,H,C,,H,B,B,B,B,B
193553,2003-11,0.0181651318736504,182612.0357,182612.0357,B,B,N,G,N,N,N,H,A,L,N,B,B,B,B,B
34162,2003-11,-0.0812342520263843,167544.3557,167544.3557,B,B,W,G,W,C,L,,C,N,H,B,B,B,,B
96379,2003-11,-0.0060824174189315,151650.4376,151650.4376,B,B,N,G,,N,,,C,L,H,,B,,,B
79498,2003-11,0.0874417642563472,137291.5373,137291.5373,B,B,W,N,N,N,N,N,A,L,H,B,B,B,B,B
248136,2003-11,0.0050168347871322,132040.1743,132040.1743,B,B,W,G,R,N,N,H,C,N,H,B,B,B,B,B
95632,2003-11,0.0375184000201898,127348.5746,127348.5746,B,B,N,G,W,A,L,H,N,L,N,B,B,B,B,B
248093,2003-11,0.0889671484419345,121448.5854,121448.5854,B,B,W,G,R,N,H,H,N,L,H,B,B,B,B,B
33769,2003-11,-0.0793098461106183,118194.604,118194.604,B,B,W,G,N,N,L,N,N,L,H,B,B,B,B,B
94103,2003-11,0.1131588890226868,111673.503,111673.503,B,B,N,G,R,N,H,N,N,N,L,B,B,B,B,B
33873,2003-11,0.0488254951907842,103080.0,103080.0,B,B,N,G,R,A,H,N,N,L,L,B,B,B,B,B
93902,2003-11,0.1083335271084748,101579.4658,101579.4658,B,B,N,N,W,A,L,H,A,L,H,B,B,B,B,B
127106,2003-11,-0.0054336352926959,101096.2828,101096.2828,B,B,N,G,N,N,N,N,N,L,H,B,B,B,B,B
214297,2003-11,0.0764892719124954,96411.5167,96411.5167,B,B,L,G,,N,N,N,A,N,H,,B,B,B,B
158982,2003-11,0.0213812767914409,92945.1118,92945.1118,B,B,W,N,W,A,L,H,A,N,H,B,B,B,B,B
28899,2003-11,0.0594176655366596,92886.4622,92886.4622,B,B,N,G,N,A,N,N,A,L,H,B,B,B,B,B
62987,2003-11,0.059983229957957,91463.3384,91463.3384,B,B,N,G,N,A,N,L,A,L,H,B,B,B,B,B
88297,2003-11,-0.0309677122139649,89725.7774,89725.7774,B,B,N,G,,A,,,N,L,H,,B,,,B
155529,2003-11,0.1272383166871882,88399.281,88399.281,B,B,N,G,N,N,L,N,N,N,H,B,B,B,B,B
85447,2003-11,0.0344826500783812,78345.4963,78345.4963,B,B,W,G,N,N,N,N,N,L,H,B,B,B,B,B
47858,2003-11,-0.0808177305181321,77925.0717,77925.0717,B,B,L,G,N,A,N,N,A,N,H,B,B,B,B,B
92590,2003-11,0.0775484861944793,70509.6562,70509.6562,B,B,N,G,R,A,H,N,A,N,H,B,B,B,B,B
135496,2003-11,0.1226454002981416,68260.5,68260.5,B,B,N,N,W,C,L,L,N,L,L,B,B,B,B,B
27747,2003-11,-0.0626882371406369,65942.0545,65942.0545,B,B,N,G,W,N,N,H,C,L,H,B,B,B,B,B
88258,2003-11,0.2270206265337895,64114.7189,64114.7189,B,B,L,G,W,A,L,L,A,N,H,B,B,B,B,B
275062,2003-11,-0.0587425527364875,56575.0624,56575.0624,B,B,N,N,W,C,L,N,C,H,N,B,B,B,B,B
30136,2003-11,-0.0678408891681605,56057.6812,56057.6812,B,B,W,N,,N,,,N,N,H,,B,,,B
41860,2003-11,-0.0833344673483996,55104.0,55104.0,,,,,,N,,,C,,N,,B,,,B
183861,2003-11,-0.0744939493180537,53856.4075,53856.4075,,B,W,,,A,,,N,,N,,B,,,B
239726,2003-11,0.1197018768436228,49772.6968,49772.6968,B,B,N,G,N,A,N,N,A,L,N,B,B,B,B,B
164888,2003-11,-0.0903384658982707,49059.1156,49059.1156,B,B,W,N,,N,,,N,N,H,,B,,,B
98928,2003-11,0.121129792493791,46927.0538,46927.0538,B,B,W,N,N,C,N,N,C,L,N,B,B,B,B,B
248165,2003-11,0.1209325293465142,46654.4214,46654.4214,B,B,W,N,W,N,L,N,A,N,H,B,B,B,B,B
33727,2003-11,0.0150830102649985,41620.0,41620.0,B,B,W,G,N,N,N,H,A,N,N,B,B,B,B,B
136444,2003-11,0.0553978965067074,39541.531,39541.531,B,B,W,N,N,C,N,N,C,N,H,B,B,B,B,B
86607,2003-11,0.1287631645527629,39178.9408,39178.9408,B,B,N,G,W,N,L,N,N,L,N,B,B,B,B,B
23354,2003-11,0.0653293090296176,36491.1534,36491.1534,B,B,N,G,R,N,N,N,N,N,N,B,B,B,B,B
82150,2003-11,0.0160777137669263,35565.5362,35565.5362,B,B,N,G,N,A,N,N,N,L,N,B,B,B,B,B
265414,2003-11,0.1092361523587381,34656.0,34656.0,B,B,N,V,W,C,L,L,A,N,N,B,B,B,B,B
100283,2003-11,-0.0257485391135584,34632.6527,34632.6527,B,B,W,V,,C,L,,C,H,H,,B,B,,B
220724,2003-11,0.3934524090207485,33721.0253,33721.0253,B,B,N,N,W,C,L,L,N,H,H,B,B,B,B,B
51380,2003-11,-0.0125655380644451,32883.62,32883.62,B,B,W,N,,N,,,N,L,N,,B,,,B
149711,2003-11,0.1896504145818991,32065.5626,32065.5626,B,B,W,G,N,A,H,N,A,L,H,B,B,B,B,B
50616,2003-11,0.1328324172810426,31884.7794,31884.7794,B,B,W,G,N,A,N,N,A,N,L,B,B,B,B,B
30148,2003-11,-0.0890730890093234,30267.4531,30267.4531,B,B,W,N,,N,,,N,L,H,,B,,,B
22104,2003-11,0.0341638269200557,27038.6036,27038.6036,B,B,W,G,N,C,H,N,C,L,H,B,B,B,B,B
160259,2003-11,0.0693589404388659,26624.8851,26624.8851,B,B,N,G,N,C,N,N,A,N,L,B,B,B,B,B
22859,2003-11,0.1470123918339454,26418.9378,26418.9378,B,B,L,G,R,N,H,N,A,L,L,B,B,B,B,B
97191,2003-11,0.1533935576310963,25678.8656,25678.8656,,B,W,,,A,L,H,A,,L,,B,B,B,B
149537,2003-11,0.1593888631506059,24563.8642,24563.8642,B,B,W,N,W,A,L,H,A,N,H,B,B,B,B,B
248083,2003-11,0.0163390941021865,22525.6398,22525.6398,S,B,W,N,W,C,L,N,N,L,H,B,B,B,B,B
21420,2003-11,0.0166642907656267,22472.8832,22472.8832,B,B,W,G,N,A,N,N,A,L,H,B,B,B,B,B
33750,2003-11,0.0470548297352049,22359.504,22359.504,S,B,W,G,R,A,N,H,A,L,H,B,B,B,B,B
257360,2003-11,-0.0606048260618038,21533.5177,21533.5177,,B,W,,,N,,,C,,N,,B,,,B
41246,2003-11,0.1222983869261775,21234.9973,21234.9973,B,B,W,G,N,A,N,H,C,N,N,B,B,B,B,B
52835,2003-11,-0.0444916113687942,21215.7,21215.7,S,B,N,G,N,A,N,N,N,N,H,B,B,B,B,B
130382,2003-11,0.3378527013791397,21110.2224,21110.2224,B,B,W,G,N,N,N,N,N,H,N,B,B,B,B,B
122573,2003-11,-0.00327989611925,20283.3275,20283.3275,S,B,N,G,,A,,,N,N,H,,B,,,B
246615,2003-11,0.1321716461364124,20054.3258,20054.3258,B,B,W,G,R,A,H,H,A,N,N,B,B,B,B,B
68332,2003-11,0.0901467744636461,19961.1478,19961.1478,S,B,L,G,,A,L,N,N,N,H,,B,B,B,B
149899,2003-11,0.0248983120161196,19091.52,19091.52,S,B,N,G,,N,L,N,A,N,H,,B,B,B,B
15214,2003-11,-0.0337856040431898,18780.0,18780.0,,B,W,,,A,,,N,,N,,S,,,S
49138,2003-11,-0.0017792056371439,18726.2109,18726.2109,B,B,L,G,R,N,H,L,N,L,N,S,S,S,S,S
226821,2003-11,0.2617244638210843,18691.7162,18691.7162,S,B,N,G,R,N,H,N,N,L,H,B,B,B,B,B
54885,2003-11,0.0897785359711904,18520.3137,18520.3137,S,B,N,G,R,C,H,N,N,L,N,S,S,S,S,S
159120,2003-11,0.1905462409272755,18384.0485,18384.0485,S,B,N,G,R,N,H,H,A,L,H,B,B,B,B,B
272854,2003-11,0.2657950497251036,18310.2214,18310.2214,S,B,L,G,N,N,H,N,A,L,N,B,B,B,B,B
85543,2003-11,0.4657527267672789,18233.328,18233.328,S,B,W,N,N,N,L,L,N,L,H,B,B,B,B,B
61060,2003-11,0.1869534371055594,18228.7113,18228.7113,S,S,L,G,R,A,N,H,A,L,N,B,B,B,B,B
155581,2003-11,0.09262179651641,18151.4008,18151.4008,B,S,N,G,W,N,H,H,C,H,L,B,B,B,B,B
96326,2003-11,-0.043628697997422,18146.4468,18146.4468,B,S,W,N,R,A,H,N,N,H,N,S,S,S,S,S
121776,2003-11,-0.0432276332587574,17966.454,17966.454,B,S,W,N,R,A,H,H,A,H,L,S,S,S,S,S
194371,2003-11,-0.0299362644354687,17736.7724,17736.7724,S,S,W,N,W,C,N,L,C,H,H,S,S,S,S,S
98918,2003-11,-0.0786369128667027,17488.08,17488.08,,S,W,,,A,,,N,,H,,S,,,S
109874,2003-11,-0.1470697902970922,17299.6077,17299.6077,,S,W,,R,N,L,H,C,,L,S,S,S,S,S
256066,2003-11,0.1142293526124473,17258.5436,17258.5436,S,S,N,N,,A,,,N,H,N,,S,,,S
81580,2003-11,0.202273863513152,17017.6296,17017.6296,S,S,N,G,N,C,N,L,C,N,N,B,B,B,B,B
37735,2003-11,-0.014812812622191,16455.0041,16455.0041,,S,W,,R,A,H,H,A,,N,S,S,S,S,S
106584,2003-11,0.1861320846675684,16194.3406,16194.3406,S,S,W,N,,,,,,N,H,,,,,
266114,2003-11,0.0615280727345644,16061.8345,16061.8345,,S,W,,,A,,,N,,H,,S,,,S
245437,2003-11,-0.088682640684341,16046.9216,16046.9216,S,S,W,N,,N,,,C,N,H,,S,,,S
98827,2003-11,0.0981698192991267,15902.93,15902.93,S,S,N,N,W,C,L,L,C,N,H,S,S,S,S,S
24685,2003-11,-0.0533529987268696,15836.48,15836.48,S,S,W,N,N,A,N,N,A,N,N,S,S,S,S,S
248186,2003-11,-0.0324035900427169,14811.1213,14811.1213,S,S,N,G,W,N,L,L,C,L,N,S,S,S,S,S
38924,2003-11,-0.0963430666893012,14503.4882,14503.4882,S,S,L,G,N,N,H,L,N,L,N,S,S,S,S,S
176766,2003-11,0.2551310644050562,14268.6669,14268.6669,S,S,L,G,R,A,N,H,A,N,N,S,S,S,S,S
95744,2003-11,0.1754710254540692,14111.6519,14111.6519,S,S,W,G,,A,L,L,N,N,N,,S,S,S,S
107160,2003-11,-0.0791125219205607,13453.7896,13453.7896,S,S,W,N,,N,,,N,N,H,,S,,,S
229572,2003-11,0.0711749735625597,13280.6387,13280.6387,S,S,N,G,N,C,H,L,A,L,L,S,S,S,S,S
64535,2003-11,0.0459973314349293,13006.6722,13006.6722,S,S,L,G,W,N,L,L,C,L,H,S,S,S,S,S
109856,2003-11,-0.0906044592927424,12874.2473,12874.2473,S,S,W,N,R,A,L,H,A,N,N,S,S,S,S,S
125401,2003-11,0.0525708479326261,12817.2212,12817.2212,S,S,W,N,,A,,,N,N,H,,S,,,S
141598,2003-11,0.0908578784471181,12359.9903,12359.9903,S,S,W,G,R,A,H,H,A,N,H,S,S,S,S,S
174726,2003-11,0.0343274791865348,12228.8754,12228.8754,S,S,L,G,R,A,H,H,A,L,N,S,S,S,S,S
183916,2003-11,0.0886192622424053,11883.8149,11883.8149,S,S,N,G,N,A,L,L,N,N,N,S,S,S,S,S
98964,2003-11,0.1607697540642523,11646.0263,11646.0263,S,S,N,V,W,C,N,N,N,N,N,S,S,S,S,S
25290,2003-11,0.0444581538877479,11644.2825,11644.2825,S,S,N,G,R,N,H,N,A,N,N,S,S,S,S,S
63132,2003-11,-0.0318437150679984,11298.0,11298.0,S,S,N,G,N,N,L,L,A,L,N,S,S,S,S,S
88240,2003-11,0.0694996372991629,10909.844,10909.844,S,S,W,N,N,N,H,N,N,H,H,S,S,S,S,S
98659,2003-11,0.0559751505207837,10834.6468,10834.6468,S,S,L,N,N,N,N,L,N,L,H,S,S,S,S,S
270281,2003-11,0.081897385661618,10704.2051,10704.2051,S,S,W,G,,N,,,C,N,N,,S,,,S
29678,2003-11,-0.0011517167510266,10630.5196,10630.5196,S,S,N,N,N,A,L,L,N,N,H,S,S,S,S,S
258035,2003-11,0.1510850974824515,10529.9548,10529.9548,S,S,W,N,N,N,L,N,N,H,N,S,S,S,S,S
46009,2003-11,0.0569227718880154,10522.8371,10522.8371,S,S,W,V,R,A,H,H,A,H,N,S,S,S,S,S
93947,2003-11,0.1090714683008995,10426.4008,10426.4008,S,S,L,G,,N,L,H,A,N,N,,S,S,S,S
61957,2003-11,0.3539753508817924,10299.1845,10299.1845,,,,,N,A,N,N,A,,L,S,S,S,S,S
43750,2003-11,0.1266020506575125,10090.804,10090.804,S,S,W,N,R,C,N,L,N,N,N,S,S,S,S,S
196588,2003-11,0.4074145564555247,9732.3343,9732.3343,S,S,N,N,,C,L,H,N,N,N,,S,S,S,S
72842,2003-11,0.0962444401302211,9259.5485,9259.5485,,S,L,,W,C,N,L,C,,N,S,S,S,S,S
214966,2003-11,-0.0386043164546657,9066.6219,9066.6219,S,S,W,N,W,C,N,H,C,H,N,S,S,S,S,S
21042,2003-11,0.2863105061603457,8855.3645,8855.3645,S,S,N,V,N,C,L,H,A,H,N,S,S,S,S,S
248098,2003-11,0.1890361958425104,8581.6783,8581.6783,,S,W,,,C,L,H,N,H,N,,S,S,S,S
195517,2003-11,0.295109388411036,8482.8339,8482.8339,S,S,N,N,W,N,L,N,N,L,N,S,S,S,S,S
33723,2003-11,-0.0503212051034758,8427.3511,8427.3511,S,S,W,V,N,N,N,N,C,H,H,S,S,S,S,S
148911,2003-11,0.1902348823691195,8382.1646,8382.1646,S,S,W,G,N,A,N,L,A,H,L,S,S,S,S,S
83013,2003-11,0.0162831479658331,8312.9023,8312.9023,S,S,N,G,R,C,H,N,C,L,N,S,S,S,S,S
88770,2003-11,0.2776281302855217,8263.2136,8263.2136,,S,L,,W,C,L,L,C,,L,S,S,S,S,S
64899,2003-11,0.0465595419088871,8257.16,8257.16,S,S,N,G,,A,H,H,A,L,L,,S,S,S,S
100750,2003-11,-0.08805132523716,8212.4152,8212.4152,S,S,L,G,N,N,H,N,N,L,L,S,S,S,S,S
71060,2003-11,0.1001112059775837,8147.6453,8147.6453,S,S,W,N,R,C,H,N,N,H,H,S,S,S,S,S
273275,2003-11,0.0671265493341588,8112.1971,8112.1971,S,S,N,G,N,A,N,N,A,N,N,S,S,S,S,S
240215,2003-11,0.1577493144455732,8085.6965,8085.6965,S,S,W,G,R,N,H,N,A,L,H,S,S,S,S,S
240069,2003-11,0.142412285505858,8014.7526,8014.7526,S,S,W,G,N,N,H,H,A,L,H,S,S,S,S,S
21283,2003-11,0.2250385894038278,7980.3865,7980.3865,S,S,W,G,R,A,N,H,A,L,N,S,S,S,S,S
11019,2003-11,-0.023118478548521,7852.755,7852.755,,S,N,,,N,,,C,,H,,S,,,S
86816,2003-11,0.1707026772789246,7711.9727,7711.9727,S,S,W,N,N,N,N,L,N,L,N,S,S,S,S,S
175214,2003-11,-0.0107917822277183,7574.524,7574.524,S,S,N,G,R,N,H,N,N,L,N,S,S,S,S,S
134435,2003-11,0.1768911527706049,7488.236,7488.236,S,S,N,G,R,C,L,L,C,N,N,S,S,S,S,S
250369,2003-11,0.0468348917754735,7463.9506,7463.9506,S,S,W,N,W,N,N,N,N,N,N,S,S,S,S,S
69565,2003-11,0.0855522986257981,7387.4304,7387.4304,S,S,L,N,W,A,L,L,A,N,H,S,S,S,S,S
94062,2003-11,0.3080046804801435,7285.2714,7285.2714,S,S,N,G,N,N,L,N,A,N,H,S,S,S,S,S
18395,2003-11,0.0343191094041368,7265.2795,7265.2795,,S,W,,,C,L,L,N,H,H,,S,S,S,S
10678,2003-11,0.2012439898556299,7265.1012,7265.1012,S,S,N,G,N,N,N,L,N,L,L,S,S,S,S,S
12011,2003-11,0.0326517747914172,7231.9084,7231.9084,S,S,W,G,N,C,N,L,N,H,L,S,S,S,S,S
252196,2003-11,0.0121257065879307,7231.3753,7231.3753,S,S,N,G,N,C,N,L,A,N,L,S,S,S,S,S
40470,2003-11,0.0575384364409718,7214.43,7214.43,S,S,N,G,R,A,H,N,A,L,L,S,S,S,S,S
132572,2003-11,0.0847892117240214,7212.2757,7212.2757,S,S,N,N,R,N,H,N,N,L,H,S,S,S,S,S
109809,2003-11,0.4968996328097697,7102.1927,7102.1927,,S,W,,R,C,N,H,N,N,N,S,S,S,S,S
44220,2003-11,0.1091011897131555,6902.0,6902.0,S,S,N,N,N,N,N,L,N,L,N,S,S,S,S,S
152087,2003-11,0.2337163539204139,6773.2861,6773.2861,S,S,L,N,W,C,L,L,C,H,H,S,S,S,S,S
71477,2003-11,-0.0052194900246522,6600.6215,6600.6215,S,S,W,G,N,N,N,N,N,N,N,S,S,S,S,S
18151,2003-11,0.1756277403387096,6587.0838,6587.0838,S,S,L,G,R,N,H,N,A,N,H,S,S,S,S,S
