Month,BG,BN,BV,SG,SN,SV,n_BG,n_BN,n_BV,n_SG,n_SN,n_SV,SMB,HML
2008-01,-0.1676376861461351,-0.17600190831221918,-0.21603948989592214,-0.21396196898443343,-0.17945361828525652,-0.2197876821642303,13.0,11.0,5.0,73.0,103.0,79.0,-0.01784139502654794,-0.027113758464791957
2008-02,-7.463419637844755e-05,0.012016040305018783,0.07923011675114859,-0.010857083338966858,-0.02666073045835122,0.01754199566391124,13.0,11.0,5.0,73.0,103.0,79.0,-0.03704911366439859,0.053851914975202565
2008-03,-0.08524636628719263,-0.10669622612762385,-0.16204449600736956,-0.11748620059371347,-0.13529893648663033,-0.14690267620223466,13.0,11.0,5.0,73.0,103.0,79.0,-0.015233574953464135,-0.05310730266434906
2008-04,0.11916029340110242,0.1177227348548952,0.14656990799068156,0.11759774995235625,0.10370100562953426,0.12482085902041286,13.0,11.0,5.0,73.0,103.0,79.0,-0.012444440548125274,0.017316361828817878
2008-05,-0.025299476720040997,-0.09972867488234467,-0.05265326029982929,-0.056603327818736913,-0.06498881944709814,-0.051570982658955565,13.0,11.0,5.0,73.0,103.0,79.0,0.0015060939924747784,-0.01116071921000347
2008-06,-0.187644191101711,-0.16888355868164295,-0.14942986355652724,-0.18603175153051937,-0.20893565654462817,-0.24290967094787497,13.0,11.0,5.0,73.0,103.0,79.0,-0.04397315522771378,-0.009331795936085921
2008-07,0.06728367124043581,0.11650698643816028,0.0521789714562089,0.04675031886254471,0.04499729776920888,0.10604370846166157,13.0,11.0,5.0,73.0,102.0,79.0,-0.012726101347129941,0.022094344907444975
2008-08,0.016370354138399743,-0.011355484032445193,-0.026027422426125966,0.03963616953747923,0.03019824258076884,0.015154614042984509,13.0,11.0,5.0,72.0,102.0,79.0,0.035333859493801335,-0.033439666029510214
2008-09,-0.14340363557503416,-0.10102866496715628,-0.06343838362907349,-0.139704240948332,-0.15861408131973953,-0.1205444989627561,13.0,11.0,5.0,72.0,102.0,79.0,-0.036997379019854566,0.04956249696576829
2008-10,-0.21514895969619133,-0.2967149815945688,-0.27721016136963045,-0.3360939550683584,-0.30032777723684684,-0.2581392878288847,13.0,12.0,5.0,75.0,105.0,84.0,-0.03516230582456643,0.007946732783017288
2008-11,-0.044343492134334306,-0.05776376978202254,0.001134502518747235,-0.09155660423121419,-0.1012407870033254,-0.038056933733082526,13.0,12.0,5.0,75.0,104.0,84.0,-0.04329385519000417,0.0494888325756066
2008-12,0.09640093386102806,0.08948699332553833,0.19319858829066536,0.14921600018087594,0.10781401056639063,0.15251020966396137,13.0,12.0,5.0,76.0,104.0,84.0,0.010151234977998727,0.05004593195636136
2009-01,-0.056656727212978854,0.009244220266443696,-0.060116435808680514,-0.08931821585993824,-0.057072848522727745,-0.049343498307928294,13.0,12.0,5.0,76.0,105.0,84.0,-0.029401873311792864,0.018257504478154142
2009-02,-0.03878437624414798,-0.012962572251439444,-0.08970402044720178,-0.0578338149733488,-0.024430859940342164,-0.07789822577909512,13.0,12.0,5.0,76.0,105.0,84.0,-0.0062373105833322924,-0.03549202750440006
2009-03,0.04823095906613318,0.12281230128336748,0.01689000872264902,0.06706455756649968,0.10036841590639006,0.09885186324810344,13.0,12.0,5.0,76.0,105.0,84.0,0.026117189216281162,0.00022317766905979863
2009-04,0.16817463824561643,0.12953165285977658,0.18573453737947168,0.20520627314179435,0.1709779913239058,0.14478855590829776,13.0,12.0,5.0,76.0,105.0,84.0,0.0125106639630444,-0.02142890904982067
2009-05,0.3246565210796959,0.29761414602102737,0.45244109983765696,0.38766734262217384,0.3732398632961396,0.377630784440654,13.0,12.0,5.0,76.0,105.0,84.0,0.021275407806862417,0.05887401028822062
2009-06,0.0034096917402014256,-0.08557575076972543,-0.05660308074126084,0.02989636118947588,0.0011358395541223292,0.007905252616905677,13.0,12.0,5.0,76.0,105.0,84.0,0.05923553104376291,-0.04100194052701624
2009-07,0.09372905087942325,0.037434283476737315,0.040477759780308695,0.08662264592935036,0.13734617298089422,0.08801804297296752,13.0,12.0,5.0,76.0,105.0,84.0,0.046781922582247615,-0.0259279470277487
