co_code,Month,monthly_ret,prev_mcap,Size_Label_annual,BM_Label,OP_Label,INV_Label,AT_Label,SG_Label,ACC_Label,Size_Label_monthly_mom,Mom_Label,weight_mom,Size_Label_monthly_vol,Vol_Label,weight_vol,Size_Label_monthly_str,Str_Label,weight_str,Month_str
369167,2017-08,-0.05207107424903479,120625.8254,S,N,W,N,L,H,N,S,N,120625.8254,S,L,120625.8254,S,L,120625.8254,2017-08
369167,2017-09,0.13503610535013988,116784.5865,S,N,W,N,L,H,N,S,N,116784.5865,S,N,116784.5865,S,L,116784.5865,2017-09
369167,2017-10,0.03895450082130547,134348.2654,S,N,N,N,L,N,N,S,N,134348.2654,S,N,134348.2654,S,H,134348.2654,2017-10
369167,2017-11,0.11076562928688705,138133.4937,S,N,N,N,L,N,N,S,N,138133.4937,S,N,138133.4937,S,N,138133.4937,2017-11
369167,2017-12,0.0897442455061157,154264.7639,S,N,N,N,L,N,N,S,L,154264.7639,S,N,154264.7639,S,H,154264.7639,2017-12
369167,2018-01,-0.03347140644265345,168980.3707,S,N,N,N,L,N,N,S,N,168980.3707,S,N,168980.3707,S,H,168980.3707,2018-01
369167,2018-02,-0.06852062775602474,164302.7422,S,N,N,N,L,N,N,S,W,164302.7422,S,N,164302.7422,S,N,164302.7422,2018-02
369167,2018-03,-0.08120043709635816,155859.9725,S,N,N,N,L,N,N,S,W,155859.9725,S,N,155859.9725,S,L,155859.9725,2018-03
369167,2018-04,0.091739633681436,143123.9433,S,N,N,N,L,N,N,S,W,143123.9433,S,N,143123.9433,S,L,143123.9433,2018-04
369167,2018-05,0.02558823854553194,151093.5384,S,N,N,N,L,N,N,S,W,151093.5384,S,N,151093.5384,S,N,151093.5384,2018-05
369167,2018-06,-0.06239850329672947,154612.5804,S,N,N,N,L,N,N,S,N,154612.5804,S,N,154612.5804,S,H,154612.5804,2018-06
369167,2018-07,0.16815706610412984,144635.2352,S,N,N,N,L,N,N,S,N,144635.2352,S,N,144635.2352,S,N,144635.2352,2018-07
369167,2018-08,0.18903434181750822,166647.1977,S,N,N,N,L,N,N,S,W,166647.1977,S,N,166647.1977,S,H,166647.1977,2018-08
369167,2018-09,-0.14264830969648712,199698.6684,S,N,N,N,L,N,N,S,W,199698.6684,S,N,199698.6684,S,H,199698.6684,2018-09
369167,2018-10,0.09838531073225609,173504.9817,S,N,N,N,L,N,N,S,W,173504.9817,S,N,173504.9817,S,N,173504.9817,2018-10
369167,2018-11,-0.02524028243476828,192815.3093,S,N,N,N,L,N,N,S,W,192815.3093,S,H,192815.3093,S,H,192815.3093,2018-11
369167,2018-12,-0.06613217559570239,188742.7354,S,N,N,N,L,N,N,S,W,188742.7354,S,H,188742.7354,S,L,188742.7354,2018-12
369167,2019-01,0.21092394940557657,175926.6445,S,N,N,N,L,N,N,S,W,175926.6445,S,H,175926.6445,S,L,175926.6445,2019-01
369167,2019-02,0.03338990919547413,213379.6704,S,N,N,N,L,N,N,S,W,213379.6704,S,H,213379.6704,S,H,213379.6704,2019-02
369167,2019-03,0.007104219183461158,218545.184,S,N,N,N,L,N,N,S,W,218545.184,S,H,218545.184,S,N,218545.184,2019-03
369167,2019-04,0.04808690826702433,225005.1288,S,N,N,N,L,N,N,S,W,225005.1288,S,H,225005.1288,S,L,225005.1288,2019-04
369167,2019-05,0.07597093019998002,236081.0644,S,N,N,N,L,N,N,S,W,236081.0644,S,H,236081.0644,S,H,236081.0644,2019-05
369167,2019-06,0.10260106677088077,250741.1093,S,N,N,N,L,N,N,S,W,250741.1093,S,H,250741.1093,S,H,250741.1093,2019-06
369167,2019-07,0.005077072089601398,274862.7567,S,N,N,N,L,N,N,S,W,274862.7567,S,H,274862.7567,S,H,274862.7567,2019-07
369167,2019-08,-0.09928011570708972,274587.5453,S,N,N,N,L,N,N,S,W,274587.5453,S,N,274587.5453,S,H,274587.5453,2019-08
369167,2019-09,-0.00041718627463793734,247904.2753,S,N,N,N,L,N,N,S,W,247904.2753,S,N,247904.2753,S,L,247904.2753,2019-09
369167,2019-10,0.268110531835279,247219.3048,S,G,N,N,L,N,N,S,W,247219.3048,S,N,247219.3048,S,N,247219.3048,2019-10
369167,2019-11,0.0260546697193087,314230.2125,S,G,N,N,L,N,N,S,W,314230.2125,S,H,314230.2125,S,H,314230.2125,2019-11
369167,2019-12,-0.03923724933569306,322150.1838,S,G,N,N,L,N,N,S,W,322150.1838,S,H,322150.1838,S,N,322150.1838,2019-12
369167,2020-01,0.12569842817065568,309972.0081,S,G,N,N,L,N,N,S,W,309972.0081,S,H,309972.0081,S,L,309972.0081,2020-01
369167,2020-02,-0.08806344738488237,348883.1402,S,G,N,N,L,N,N,S,W,348883.1402,S,N,348883.1402,S,H,348883.1402,2020-02
369167,2020-03,-0.21529624080675902,317727.2809,S,G,N,N,L,N,N,S,W,317727.2809,S,N,317727.2809,S,N,317727.2809,2020-03
369167,2020-04,0.2517194365391129,249326.5094,S,G,N,N,L,N,N,S,W,249326.5094,S,N,249326.5094,S,N,249326.5094,2020-04
369167,2020-05,0.05360423969260286,312122.1667,S,G,N,N,L,N,N,S,W,312122.1667,S,N,312122.1667,S,H,312122.1667,2020-05
369167,2020-06,0.02897829960629994,328808.8675,S,G,N,N,L,N,N,S,W,328808.8675,S,N,328808.8675,S,H,328808.8675,2020-06
369167,2020-07,0.1568165145248519,338371.2537,S,G,N,N,L,N,N,S,W,338371.2537,S,N,338371.2537,S,L,338371.2537,2020-07
369167,2020-08,0.021579350104406148,391371.7441,S,G,N,N,L,N,N,S,W,391371.7441,S,N,391371.7441,S,H,391371.7441,2020-08
369167,2020-09,0.11359705505526296,419653.5632,S,G,N,N,L,N,N,S,W,419653.5632,S,N,419653.5632,S,N,419653.5632,2020-09
369167,2020-10,-0.02368773011231251,467364.701,S,G,N,N,L,H,N,S,W,467364.701,S,N,467364.701,S,H,467364.701,2020-10
369167,2020-11,0.21352551101141137,456338.6127,S,G,N,N,L,H,N,S,W,456338.6127,S,N,456338.6127,S,N,456338.6127,2020-11
369167,2020-12,0.10494397374945219,553728.2252,S,G,N,N,L,H,N,S,W,553728.2252,S,N,553728.2252,S,H,553728.2252,2020-12
369167,2021-01,-0.08278473351422744,611790.3845,S,G,N,N,L,H,N,S,W,611790.3845,S,N,611790.3845,S,H,611790.3845,2021-01
369167,2021-02,0.12525208936680854,561141.0997,S,G,N,N,L,H,N,S,W,561141.0997,S,N,561141.0997,S,L,561141.0997,2021-02
369167,2021-03,-0.12833936698491222,632375.1036,S,G,N,N,L,H,N,S,W,632375.1036,S,N,632375.1036,S,N,632375.1036,2021-03
369167,2021-04,0.14800804529296974,551266.8649,S,G,N,N,L,H,N,S,W,551266.8649,S,N,551266.8649,S,L,551266.8649,2021-04
369167,2021-05,-0.11602217330572384,632935.3146,S,G,N,N,L,H,N,S,N,632935.3146,S,N,632935.3146,S,H,632935.3146,2021-05
369167,2021-06,0.1329796065221156,559624.9543,S,G,N,N,L,H,N,S,N,559624.9543,S,N,559624.9543,S,L,559624.9543,2021-06
369167,2021-07,0.06091676842360472,633070.5379,S,G,N,N,L,H,N,S,N,633070.5379,S,N,633070.5379,S,H,633070.5379,2021-07
369167,2021-08,0.18557035831712443,671583.429,S,G,N,N,L,H,N,S,N,671583.429,S,N,671583.429,S,N,671583.429,2021-08
369167,2021-09,0.040406036647591126,796188.5043,S,G,N,N,L,H,N,S,N,796188.5043,S,H,796188.5043,S,H,796188.5043,2021-09
369167,2021-10,-0.055381609919536334,828262.1894,S,G,N,A,L,L,A,S,N,828262.1894,S,N,828262.1894,S,N,828262.1894,2021-10
369167,2021-11,-0.04455601853854785,782408.6034,S,G,N,A,L,L,A,S,N,782408.6034,S,N,782408.6034,S,L,782408.6034,2021-11
369167,2021-12,-0.03928209611735878,747598.2558,S,G,N,A,L,L,A,S,N,747598.2558,S,N,747598.2558,S,N,747598.2558,2021-12
369167,2022-01,-0.11983969695082708,718190.402,S,G,N,A,L,L,A,S,N,718190.402,S,N,718190.402,S,L,718190.402,2022-01
369167,2022-02,-0.0910351896758601,631145.2153,S,G,N,A,L,L,A,S,N,631145.2153,S,N,631145.2153,S,L,631145.2153,2022-02
369167,2022-03,0.012396158029035265,573643.1057,S,G,N,A,L,L,A,S,L,573643.1057,S,H,573643.1057,S,N,573643.1057,2022-03
369167,2022-04,0.03141837117908075,580745.5499,S,G,N,A,L,L,A,S,N,580745.5499,S,N,580745.5499,S,N,580745.5499,2022-04
369167,2022-05,-0.10459099659694115,599937.3882,S,G,N,A,L,L,A,S,L,599937.3882,S,N,599937.3882,S,N,599937.3882,2022-05
369167,2022-06,-0.09719197943836821,537141.4693,S,G,N,A,L,L,A,S,N,537141.4693,S,N,537141.4693,S,L,537141.4693,2022-06
369167,2022-07,0.15343672991301194,484825.5103,S,G,N,A,L,L,A,S,L,484825.5103,S,N,484825.5103,S,L,484825.5103,2022-07
369167,2022-08,0.0030526411893831984,559326.738,S,G,N,A,L,L,A,S,L,559326.738,S,N,559326.738,S,H,559326.738,2022-08
369167,2022-09,-0.11163445527498728,560345.7125,S,G,N,A,L,L,A,S,L,560345.7125,S,N,560345.7125,S,L,560345.7125,2022-09
369167,2022-10,0.016006209363232715,497956.0937,S,N,W,A,L,N,A,S,L,497956.0937,S,N,497956.0937,S,L,497956.0937,2022-10
369167,2022-11,0.021030968777137726,505837.0234,S,N,W,A,L,N,A,S,L,505837.0234,S,N,505837.0234,S,N,505837.0234,2022-11
369167,2022-12,-0.015222171430633868,515110.9816,S,N,W,A,L,N,A,S,L,515110.9816,S,N,515110.9816,S,N,515110.9816,2022-12
369167,2023-01,-0.0665434459538663,507958.419,S,N,W,A,L,N,A,S,L,507958.419,S,N,507958.419,S,N,507958.419,2023-01
369167,2023-02,-0.0488786130880845,474228.4453,S,N,W,A,L,N,A,S,L,474228.4453,S,N,474228.4453,S,L,474228.4453,2023-02
369167,2023-03,0.06650224756059009,451072.1918,S,N,W,A,L,N,A,S,L,451072.1918,S,N,451072.1918,S,N,451072.1918,2023-03
369167,2023-04,0.01424705265636872,481023.53,S,N,W,A,L,N,A,S,L,481023.53,S,N,481023.53,S,H,481023.53,2023-04
369167,2023-05,0.07864131040887945,487825.0739,S,N,W,A,L,N,A,S,L,487825.0739,S,N,487825.0739,S,L,487825.0739,2023-05
369167,2023-06,0.10049373444678911,526276.7273,S,N,W,A,L,N,A,S,L,526276.7273,S,N,526276.7273,S,H,526276.7273,2023-06
369167,2023-07,0.025084873493470328,579216.3796,S,N,W,A,L,N,A,S,N,579216.3796,S,N,579216.3796,S,H,579216.3796,2023-07
369167,2023-08,-0.05574255891185176,592580.4769,S,N,W,A,L,N,A,S,N,592580.4769,S,L,592580.4769,S,N,592580.4769,2023-08
369167,2023-09,-0.03840064477668148,559561.0158,S,N,W,A,L,N,A,S,N,559561.0158,S,N,559561.0158,S,L,559561.0158,2023-09
369167,2023-10,-0.019470167436983377,538090.615,S,N,W,C,L,H,C,S,N,538090.615,S,L,538090.615,S,L,538090.615,2023-10
369167,2023-11,0.13141873450785746,528437.0921,S,N,W,C,L,H,C,S,L,528437.0921,S,L,528437.0921,S,N,528437.0921,2023-11
369167,2023-12,0.11469600221046972,596590.1773,S,N,W,C,L,H,C,S,L,596590.1773,S,N,596590.1773,S,H,596590.1773,2023-12
369167,2024-01,-0.02116419122162927,665053.7844,S,N,W,C,L,H,C,S,N,665053.7844,S,N,665053.7844,S,H,665053.7844,2024-01
369167,2024-02,0.046597065709325536,651015.6074,S,N,W,C,L,H,C,S,N,651015.6074,S,N,651015.6074,S,L,651015.6074,2024-02
369167,2024-03,0.06169793244662025,681563.1981,S,N,W,C,L,H,C,S,N,681563.1981,S,L,681563.1981,S,N,681563.1981,2024-03
369167,2024-04,0.08240408889866702,723515.999,S,N,W,C,L,H,C,S,N,723515.999,S,L,723515.999,S,H,723515.999,2024-04
369167,2024-05,-0.05913418864718234,783259.1164,S,N,W,C,L,H,C,S,N,783259.1164,S,L,783259.1164,S,N,783259.1164,2024-05
369167,2024-06,0.19112536418644854,737114.2701,S,N,W,C,L,H,C,S,N,737114.2701,S,L,737114.2701,S,L,737114.2701,2024-06
369167,2024-07,0.037181276370078065,877981.2307,S,N,W,C,L,H,C,S,N,877981.2307,S,N,877981.2307,S,H,877981.2307,2024-07
369167,2024-08,0.09273491285069668,909214.5573,S,N,W,C,L,H,C,S,N,909214.5573,S,N,909214.5573,S,N,909214.5573,2024-08
369167,2024-09,0.054831380994621925,993514.7807,S,N,W,C,L,H,C,S,N,993514.7807,S,N,993514.7807,S,H,993514.7807,2024-09
369167,2024-10,-0.08158968387895227,1049722.0809,S,V,W,A,L,N,A,S,W,1049722.0809,S,L,1049722.0809,S,H,1049722.0809,2024-10
369167,2024-11,0.11103091800688736,964228.9577,S,V,W,A,L,N,A,S,W,964228.9577,S,L,964228.9577,S,N,964228.9577,2024-11
369167,2024-12,0.051106247244862235,1069755.7858,S,V,W,A,L,N,A,S,W,1069755.7858,S,L,1069755.7858,S,H,1069755.7858,2024-12
369167,2025-01,-0.10972166838865316,1124433.8053,S,V,W,A,L,N,A,S,W,1124433.8053,S,L,1124433.8053,S,H,1124433.8053,2025-01
369167,2025-02,-0.0944288014455068,1000868.8676,S,V,W,A,L,N,A,S,W,1000868.8676,S,N,1000868.8676,S,L,1000868.8676,2025-02
369167,2025-03,0.026833832771299138,906136.3967,S,V,W,A,L,N,A,S,W,906136.3967,S,N,906136.3967,S,N,906136.3967,2025-03
369167,2025-04,-0.015581905001040175,930595.3994,S,V,W,A,L,N,A,S,W,930595.3994,S,N,930595.3994,S,L,930595.3994,2025-04
369167,2025-05,0.009618804005629533,916094.93634,S,V,W,A,L,N,A,S,W,916094.93634,S,N,916094.93634,S,L,916094.93634,2025-05
369167,2025-06,0.04259193152356944,924906.6564999999,S,V,W,A,L,N,A,S,W,924906.6564999999,S,N,924906.6564999999,S,L,924906.6564999999,2025-06
369167,2025-07,-0.06215868898135024,964300.2289799999,S,V,W,A,L,N,A,S,N,964300.2289799999,S,L,964300.2289799999,S,N,964300.2289799999,2025-07
369167,2025-08,-0.024563690791468695,902099.85138,S,V,W,A,L,N,A,S,N,902099.85138,S,L,902099.85138,S,N,902099.85138,2025-08
369167,2025-09,-0.03593255678959484,879940.96686,S,V,W,A,L,N,A,S,N,879940.96686,S,L,879940.96686,S,N,879940.96686,2025-09
369167,2025-10,0.052699895881830994,848977.09158,S,V,,N,,,C,S,N,848977.09158,S,L,848977.09158,S,L,848977.09158,2025-10
369167,2025-11,-0.03317004946801405,893718.11298,S,V,,N,,,C,S,L,893718.11298,S,L,893718.11298,S,N,893718.11298,2025-11
369167,2025-12,0.002556011382463197,862529.0821199999,S,V,,N,,,C,S,L,862529.0821199999,S,L,862529.0821199999,S,N,862529.0821199999,2025-12
369167,2026-01,-0.06313736540969372,864733.71216,S,V,,N,,,C,S,L,864733.71216,S,L,864733.71216,S,N,864733.71216,2026-01
369167,2026-02,-0.17408430711413758,810136.69764,S,V,,N,,,C,S,L,810136.69764,S,L,810136.69764,S,N,810136.69764,2026-02
369167,2026-03,-0.06012046206422306,667613.84976,S,V,,N,,,C,S,L,667613.84976,S,L,667613.84976,S,L,667613.84976,2026-03
369167,2026-04,0.005321909124968993,627476.61462,S,V,,N,,,C,S,L,627476.61462,S,L,627476.61462,S,H,627476.61462,2026-04
369167,2026-05,0.02276815467527138,630815.98071,S,V,,N,,,C,S,L,630815.98071,S,L,630815.98071,S,L,630815.98071,2026-05
369167,2026-06,-0.017085420735989842,645178.497,S,V,,N,,,C,S,L,645178.497,S,L,645178.497,S,N,645178.497,2026-06
369167,2026-07,0.2577072075566267,634155.3468,S,V,,N,,,C,S,L,634155.3468,S,L,634155.3468,S,N,634155.3468,2026-07
369273,2007-10,0.182003013059731,48279.7623,S,G,N,A,L,H,N,,,,,,,,,,2007-10
369273,2007-11,0.12296033255500638,55970.2448,S,G,N,A,L,H,N,S,W,55970.2448,S,H,55970.2448,S,H,55970.2448,2007-11
369273,2007-12,0.3046092428322906,61722.8188,S,G,N,A,L,H,N,S,W,61722.8188,S,H,61722.8188,S,H,61722.8188,2007-12
369273,2008-01,-0.3029162749383364,81950.2778,S,G,N,A,L,H,N,S,W,81950.2778,S,H,81950.2778,S,H,81950.2778,2008-01
369273,2008-02,0.25461335961616394,58051.9344,S,G,N,A,L,H,N,S,W,58051.9344,S,H,58051.9344,S,L,58051.9344,2008-02
369273,2008-03,-0.10239909275708003,73415.1736,S,G,N,A,L,H,N,S,W,73415.1736,S,H,73415.1736,S,H,73415.1736,2008-03
369273,2008-04,0.05340825192918741,65949.9984,S,G,N,A,L,H,N,S,W,65949.9984,S,H,65949.9984,S,N,65949.9984,2008-04
369273,2008-05,-0.014124139944772351,69233.6766,S,G,N,A,L,H,N,S,W,69233.6766,S,H,69233.6766,S,L,69233.6766,2008-05
369273,2008-06,-0.3408613360993783,68211.53,S,G,N,A,L,H,N,S,W,68211.53,S,N,68211.53,S,N,68211.53,2008-06
369273,2008-07,0.25589182652961107,44576.556,S,G,N,A,L,H,N,S,W,44576.556,S,H,44576.556,S,L,44576.556,2008-07
369273,2008-08,0.16409175155644729,55629.9728,S,G,N,A,L,H,N,S,W,55629.9728,S,H,55629.9728,S,H,55629.9728,2008-08
369273,2008-09,-0.11677884304902642,65161.8491,S,G,N,A,L,H,N,S,W,65161.8491,S,H,65161.8491,S,H,65161.8491,2008-09
369273,2008-10,-0.33396262235100804,58427.0764,S,G,R,A,L,H,A,S,W,58427.0764,S,H,58427.0764,S,N,58427.0764,2008-10
369273,2008-11,0.009443924198613063,38707.8351,S,G,R,A,L,H,A,S,W,38707.8351,S,H,38707.8351,S,N,38707.8351,2008-11
369273,2008-12,0.04471989412602162,39592.7239,S,G,R,A,L,H,A,S,W,39592.7239,S,H,39592.7239,S,H,39592.7239,2008-12
369273,2009-01,-0.23972123400579826,41533.2829,S,G,R,A,L,H,A,S,N,41533.2829,S,N,41533.2829,S,L,41533.2829,2009-01
369273,2009-02,-0.09491380885924827,31149.8856,S,G,R,A,L,H,A,S,W,31149.8856,S,N,31149.8856,S,L,31149.8856,2009-02
369273,2009-03,0.2701394005602378,28449.7679,S,G,R,A,L,H,A,S,N,28449.7679,S,N,28449.7679,S,N,28449.7679,2009-03
369273,2009-04,0.1835637299276509,36079.9341,S,G,R,A,L,H,A,S,N,36079.9341,S,N,36079.9341,S,H,36079.9341,2009-04
369273,2009-05,0.1539022462445392,42792.9068,S,G,R,A,L,H,A,S,N,42792.9068,S,N,42792.9068,S,N,42792.9068,2009-05
369273,2009-06,0.3204250949280316,48816.036,S,G,R,A,L,H,A,S,N,48816.036,S,N,48816.036,S,L,48816.036,2009-06
369273,2009-07,0.0983405440978049,65634.1782,S,G,R,A,L,H,A,S,N,65634.1782,S,N,65634.1782,S,H,65634.1782,2009-07
369273,2009-08,0.008547924790583972,77706.0475,S,G,R,A,L,H,A,S,N,77706.0475,S,N,77706.0475,S,N,77706.0475,2009-08
369273,2009-09,0.15467035403604967,78099.3236,S,G,R,A,L,H,A,S,N,78099.3236,S,N,78099.3236,S,N,78099.3236,2009-09
369273,2009-10,-0.14777682998060238,88885.2419,S,G,R,A,N,H,A,S,N,88885.2419,S,N,88885.2419,S,H,88885.2419,2009-10
369273,2009-11,-0.056795437862490084,76073.696,S,G,R,A,N,H,A,S,N,76073.696,S,N,76073.696,S,L,76073.696,2009-11
369273,2009-12,-0.060228917628855516,72004.381,S,G,R,A,N,H,A,S,L,72004.381,S,N,72004.381,S,L,72004.381,2009-12
369273,2010-01,-0.020588273261356482,67753.8389,S,G,R,A,N,H,A,S,L,67753.8389,S,N,67753.8389,S,L,67753.8389,2010-01
369273,2010-02,-0.025719525359183093,66873.9457,S,G,R,A,N,H,A,S,N,66873.9457,S,N,66873.9457,S,N,66873.9457,2010-02
369273,2010-03,0.1016811922497678,63709.3248,S,G,R,A,N,H,A,S,N,63709.3248,S,N,63709.3248,S,N,63709.3248,2010-03
369273,2010-04,-0.07045862803620995,71047.2053,S,G,R,A,N,H,A,S,L,71047.2053,S,N,71047.2053,S,H,71047.2053,2010-04
369273,2010-05,-0.22147659657227825,64913.0193,S,G,R,A,N,H,A,S,L,64913.0193,S,N,64913.0193,S,L,64913.0193,2010-05
369273,2010-06,-0.012553792185448831,51051.2698,S,G,R,A,N,H,A,S,N,51051.2698,S,H,51051.2698,S,L,51051.2698,2010-06
369273,2010-07,0.14477267269667493,50826.9464,S,G,R,A,N,H,A,S,L,50826.9464,S,N,50826.9464,S,L,50826.9464,2010-07
369273,2010-08,-0.11536797262155052,57994.0243,S,G,R,A,N,H,A,S,L,57994.0243,S,H,57994.0243,S,H,57994.0243,2010-08
369273,2010-09,0.11412266295257689,52070.8951,S,G,R,A,N,H,A,S,L,52070.8951,S,H,52070.8951,S,L,52070.8951,2010-09
369273,2010-10,-0.11487901374401299,58115.2472,S,G,R,A,N,H,A,S,L,58115.2472,S,H,58115.2472,S,H,58115.2472,2010-10
369273,2010-11,0.014113020331230741,52584.101,S,G,R,A,N,H,A,S,L,52584.101,S,H,52584.101,S,L,52584.101,2010-11
369273,2010-12,-0.06334216521297997,53993.1581,S,G,R,A,N,H,A,S,L,53993.1581,S,H,53993.1581,S,H,53993.1581,2010-12
369273,2011-01,-0.11006329471301435,50803.0738,S,G,R,A,N,H,A,S,L,50803.0738,S,H,50803.0738,S,L,50803.0738,2011-01
369273,2011-02,0.003960442504663986,45334.1552,S,G,R,A,N,H,A,S,L,45334.1552,S,H,45334.1552,S,N,45334.1552,2011-02
369273,2011-03,-0.1272469336881109,44690.8912,S,G,R,A,N,H,A,S,L,44690.8912,S,N,44690.8912,S,H,44690.8912,2011-03
369273,2011-04,0.1333101354188022,40071.3197,S,G,R,A,N,H,A,S,L,40071.3197,S,N,40071.3197,S,L,40071.3197,2011-04
369273,2011-05,-0.04571484855296537,45775.1591,S,G,R,A,N,H,A,S,L,45775.1591,S,H,45775.1591,S,H,45775.1591,2011-05
369273,2011-06,-0.15954179643401956,44313.2148,S,G,R,A,N,H,A,S,L,44313.2148,S,N,44313.2148,S,N,44313.2148,2011-06
369273,2011-07,-0.1244528876543356,37609.8514,S,G,R,A,N,H,A,S,L,37609.8514,S,N,37609.8514,S,L,37609.8514,2011-07
369273,2011-08,-0.4054617307019537,33167.2503,S,G,R,A,N,H,A,S,L,33167.2503,S,N,33167.2503,S,L,33167.2503,2011-08
369273,2011-09,0.17651855739905886,19597.957,S,G,R,A,N,H,A,S,L,19597.957,S,H,19597.957,S,L,19597.957,2011-09
369273,2011-10,,,,,,,,,,S,L,22888.6243,S,H,22888.6243,S,H,22888.6243,2011-10
369628,2007-10,-0.051674460198679384,157528.5137,S,,,,,,,,,,,,,,,,2007-10
369628,2007-11,-0.07350999252605372,149561.2637,S,,,,,,,S,N,149561.2637,S,nan,149561.2637,S,L,149561.2637,2007-11
369628,2007-12,0.20717749338573932,145172.7117,S,,,,,,,S,N,145172.7117,S,nan,145172.7117,S,L,145172.7117,2007-12
369628,2008-01,-0.1601032303244695,178439.7086,S,,,,,,,S,N,178439.7086,S,nan,178439.7086,S,H,178439.7086,2008-01
369628,2008-02,0.00042724757988010786,152147.5529,S,,,,,,,S,N,152147.5529,S,nan,152147.5529,S,N,152147.5529,2008-02
369628,2008-03,-0.23530665757693037,153411.937,S,,,,,,,S,N,153411.937,S,H,153411.937,S,N,153411.937,2008-03
369628,2008-04,0.09665234167818082,117527.5122,S,,,,,,,S,W,117527.5122,S,H,117527.5122,S,L,117527.5122,2008-04
369628,2008-05,-0.12806253540977008,132194.3677,S,,,,,,,S,N,132194.3677,S,H,132194.3677,S,N,132194.3677,2008-05
369628,2008-06,-0.4462340294901165,124356.72,S,,,,,,,S,N,124356.72,S,H,124356.72,S,L,124356.72,2008-06
369628,2008-07,0.04719351703338592,70174.376,S,,,,,,,S,N,70174.376,S,H,70174.376,S,L,70174.376,2008-07
369628,2008-08,0.08613577522793636,73689.5329,S,,,,,,,S,L,73689.5329,S,H,73689.5329,S,N,73689.5329,2008-08
369628,2008-09,-0.41025782620512663,74333.3345,S,,,,,,,S,L,74333.3345,S,H,74333.3345,S,H,74333.3345,2008-09
369628,2008-10,-0.29698953755521407,43714.1297,S,N,W,A,L,H,A,S,L,43714.1297,S,H,43714.1297,S,L,43714.1297,2008-10
369628,2008-11,-0.20739166388239738,30760.8412,S,N,W,A,L,H,A,S,L,30760.8412,S,H,30760.8412,S,N,30760.8412,2008-11
369628,2008-12,0.39627033946779777,24219.8168,S,N,W,A,L,H,A,S,L,24219.8168,S,H,24219.8168,S,L,24219.8168,2008-12
369628,2009-01,-0.10926667851525729,33838.2129,S,N,W,A,L,H,A,S,L,33838.2129,S,H,33838.2129,S,H,33838.2129,2009-01
369628,2009-02,-0.2151952846874723,29975.4032,S,N,W,A,L,H,A,S,L,29975.4032,S,H,29975.4032,S,N,29975.4032,2009-02
369628,2009-03,0.09943625742298368,23627.5193,S,N,W,A,L,H,A,S,L,23627.5193,S,H,23627.5193,S,L,23627.5193,2009-03
369628,2009-04,0.31026834215120336,25597.5522,S,N,W,A,L,H,A,S,L,25597.5522,S,H,25597.5522,S,N,25597.5522,2009-04
369628,2009-05,0.9536736686699256,33207.2873,S,N,W,A,L,H,A,S,L,33207.2873,S,H,33207.2873,S,H,33207.2873,2009-05
369628,2009-06,-0.21028217491235757,99436.4677,S,N,W,A,L,H,A,S,L,99436.4677,S,H,99436.4677,S,H,99436.4677,2009-06
369628,2009-07,0.26507786497647423,78357.8619,S,N,W,A,L,H,A,S,N,78357.8619,S,H,78357.8619,S,L,78357.8619,2009-07
369628,2009-08,0.0711799406714626,98794.6834,S,N,W,A,L,H,A,S,L,98794.6834,S,H,98794.6834,S,H,98794.6834,2009-08
369628,2009-09,-0.007493176925061462,110328.4317,S,N,W,A,L,H,A,S,N,110328.4317,S,H,110328.4317,S,N,110328.4317,2009-09
369628,2009-10,-0.07938806309802382,109084.277,S,V,W,A,L,L,A,S,W,109084.277,S,H,109084.277,S,L,109084.277,2009-10
369628,2009-11,-0.1665105058427202,100375.1938,S,V,W,A,L,L,A,S,N,100375.1938,S,H,100375.1938,S,N,100375.1938,2009-11
369628,2009-12,0.07834740710106058,82944.7844,S,V,W,A,L,L,A,S,W,82944.7844,S,H,82944.7844,S,L,82944.7844,2009-12
369628,2010-01,-0.2218363085912174,91415.9119,S,V,W,A,L,L,A,S,L,91415.9119,S,H,91415.9119,S,H,91415.9119,2010-01
369628,2010-02,-0.07721120475222876,70318.3881,S,V,W,A,L,L,A,S,N,70318.3881,S,H,70318.3881,S,L,70318.3881,2010-02
369628,2010-03,-0.04747315125263385,64316.3333,S,V,W,A,L,L,A,S,N,64316.3333,S,H,64316.3333,S,L,64316.3333,2010-03
369628,2010-04,0.11932758903945517,61254.8109,S,V,W,A,L,L,A,S,L,61254.8109,S,H,61254.8109,S,L,61254.8109,2010-04
369628,2010-05,-0.0512942907698708,68163.8321,S,V,W,A,L,L,A,S,L,68163.8321,S,H,68163.8321,S,H,68163.8321,2010-05
369628,2010-06,-0.024814112747379657,63284.9481,S,V,W,A,L,L,A,S,L,63284.9481,S,H,63284.9481,S,N,63284.9481,2010-06
369628,2010-07,0.0377140245421439,63321.5002,S,V,W,A,L,L,A,S,L,63321.5002,S,H,63321.5002,S,L,63321.5002,2010-07
369628,2010-08,0.03351885587757453,65771.6185,S,V,W,A,L,L,A,S,L,65771.6185,S,N,65771.6185,S,N,65771.6185,2010-08
369628,2010-09,0.016013576359215076,67239.6802,S,V,W,A,L,L,A,S,L,67239.6802,S,N,67239.6802,S,N,67239.6802,2010-09
