Month,Co_Code,Co_Name,Momentum_Label,Size_Label,BM_Label,BM,Monthly_Return,Size,Price_EOM,Momentum,OpProf_Label,Inv_Label,OpProf,Inv,Year
2023-01-01,33723,B E M L LTD.,N,B,N,0.3566506969859193,1.0508455282734583,64107.5433,1539.4,1.0589295707092699,R,A,0.5158255560950172,0.1451746990243081,2023
2023-02-01,33723,B E M L LTD.,N,B,N,0.4368830543985757,0.8118312730142879,51857.8136,1245.25,0.9545339676777554,R,A,0.5158255560950172,0.1451746990243081,2023
2023-03-01,33723,B E M L LTD.,N,B,N,0.45763568033198265,1.009112864645614,52334.6431,1256.7,1.166058433574474,R,A,0.5158255560950172,0.1451746990243081,2023
2023-04-01,33723,B E M L LTD.,N,B,N,0.4726225575933533,0.9682548988994264,50675.1098,1216.85,0.8120002954615619,R,A,0.5158255560950172,0.1451746990243081,2023
2023-05-01,33723,B E M L LTD.,N,B,N,0.39992403543953936,1.1822459743876024,59886.8732,1438.05,0.8980595750012926,R,A,0.5158255560950172,0.1451746990243081,2023
2023-06-01,33723,B E M L LTD.,N,B,N,0.3438686849195785,1.1268169946265767,67478.6656,1620.35,1.0165444296913677,R,A,0.5158255560950172,0.1451746990243081,2023
2023-07-01,33723,B E M L LTD.,N,B,N,0.2757535503394388,1.2467234865427677,84146.8767,2020.6,1.3597060708620603,R,A,0.5158255560950172,0.1451746990243081,2023
2023-08-01,33723,B E M L LTD.,W,B,N,0.22602126554270244,1.2198792755011603,102662.0214,2465.2,1.507068132665422,R,A,0.5158255560950172,0.1451746990243081,2023
2023-09-01,33723,B E M L LTD.,N,B,N,0.23825347409933814,0.9420204255017968,96517.3754,2317.65,1.2966796398841942,R,A,0.5158255560950172,0.1451746990243081,2023
2023-10-01,33723,B E M L LTD.,W,B,N,0.27981825548067935,0.8708944383979902,84042.7654,2018.1,1.6660207543540242,R,C,0.5973586672388903,-0.024098691234035775,2023
2023-11-01,33723,B E M L LTD.,W,B,N,0.22892983391756616,1.2222746937452773,102724.4881,2466.7,1.4789162319221032,R,C,0.5973586672388903,-0.024098691234035775,2023
2023-12-01,33723,B E M L LTD.,N,B,N,0.19965747553511415,1.1462881867653008,117785.2216,2828.35,1.3811258454674242,R,C,0.5973586672388903,-0.024098691234035775,2023
2024-01-01,33723,B E M L LTD.,W,B,G,0.1643810575161779,1.2397154745499877,146007.6992,3506.05,1.6934679687786842,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-02-01,33723,B E M L LTD.,W,B,N,0.18300087985052763,0.8919403958882972,130014.129,3122.0,1.8472765740040165,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-03-01,33723,B E M L LTD.,W,B,G,0.1794656029869077,1.0197639676441232,132575.2657,3183.5,2.8209030998072433,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-04-01,33723,B E M L LTD.,W,B,N,0.18099798945396983,1.1014159711728366,146007.6992,3506.05,2.49335581356225,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-05-01,33723,B E M L LTD.,W,B,G,0.1444905396274768,1.2526597801080912,182898.4795,4391.9,2.6259969560462677,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-06-01,33723,B E M L LTD.,W,B,G,0.14299124612278055,1.0104008345159823,184816.2088,4437.95,2.446457886345368,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-07-01,33723,B E M L LTD.,W,B,G,0.13550897251296556,1.0271365714073064,189853.111,4558.9,2.7196780067811135,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-08-01,33723,B E M L LTD.,W,B,N,0.1626614324841001,0.8331981454196988,158161.6466,3797.9,2.2041494824860144,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-09-01,33723,B E M L LTD.,W,B,N,0.1665401913611696,0.975603296270127,153689.0272,3690.5,1.855890650638175,R,C,0.5973586672388903,-0.024098691234035775,2024
2024-10-01,33723,B E M L LTD.,N,B,G,0.1510912585540629,1.1021015948768047,169403.5793,4067.85,1.6414980040265976,R,C,0.6248852890215645,-0.11723589146859677,2024
2024-11-01,33723,B E M L LTD.,W,B,G,0.14496870640394122,1.0425262308822154,176558.1044,4239.65,1.8388576076970369,R,C,0.6248852890215645,-0.11723589146859677,2024
2024-12-01,33723,B E M L LTD.,W,B,G,0.15260972130875206,0.9590490105838267,169341.1126,4066.35,1.6580625554672541,R,C,0.6248852890215645,-0.11723589146859677,2024
2025-01-01,33723,B E M L LTD.,N,B,G,0.16146868937289827,0.945092982600619,160050.2246,3843.25,1.5079748064019185,R,C,0.6248852890215645,-0.11723589146859677,2025
2025-02-01,33723,B E M L LTD.,N,B,N,0.2508415161462475,0.6396342451934451,102195.603,2454.0,1.1665755374958684,R,C,0.6248852890215645,-0.11723589146859677,2025
2025-03-01,33723,B E M L LTD.,N,B,G,0.1911930303835543,1.3118470265507092,134078.6322,3219.6,1.2360942045492531,R,C,0.6248852890215645,-0.11723589146859677,2025
2002-10-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.6224244203111241,1.1341519982746995,13628.0,170.35,3.2599878729392544,R,A,0.734150076569678,0.19912590673313946,2002
2002-11-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.6275821248890204,1.0167214836008502,13516.0,168.95,2.378565890667661,R,A,0.734150076569678,0.19912590673313946,2002
2002-12-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.645104494703693,1.0392641915642853,13972.0,174.65,2.194884631714537,R,A,0.734150076569678,0.19912590673313946,2002
2003-01-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.5615125841016696,1.1297761611562076,16052.0,200.65,2.1356430041008854,R,A,0.734150076569678,0.19912590673313946,2003
2003-02-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.5631967008247938,0.9765131341620462,16004.0,200.05,1.6782875368373387,R,A,0.734150076569678,0.19912590673313946,2003
2003-03-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.6835740072202167,0.9125985270222912,14404.0,180.05,1.5451086256558915,R,A,0.734150076569678,0.19912590673313946,2003
2003-04-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.5002133712660028,1.367079305655,19684.0,246.05,1.601244371054058,R,A,0.734150076569678,0.19912590673313946,2003
2003-05-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.42861744732718093,1.1577693881039706,22972.0,287.15,1.0747848203536676,R,A,0.734150076569678,0.19912590673313946,2003
2003-06-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.37898656542056075,1.1873707410436474,27392.0,342.4,1.3643969171774872,R,A,0.734150076569678,0.19912590673313946,2003
2003-07-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.36302979437683597,1.0520778972874933,28596.0,357.45,1.3869172087087047,R,A,0.734150076569678,0.19912590673313946,2003
2003-08-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.3187937599803464,1.1533734812745702,32564.0,407.05,1.7648524263651693,R,A,0.734150076569678,0.19912590673313946,2003
2003-09-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.2873122345384855,1.2078151866514955,38612.0,482.65,1.7641158678705706,R,A,0.734150076569678,0.19912590673313946,2003
2003-10-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.26693214629451395,1.0440602136760522,41560.0,519.5,2.7514996287403815,R,A,0.7234586058752946,0.2462092072019808,2003
2003-11-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.26251064836725035,1.025229612616669,42260.0,528.25,2.9302095686592944,R,A,0.7234586058752946,0.2462092072019808,2003
2003-12-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.2417152475572707,1.1449240383627586,48716.0,608.95,3.009000279540742,R,A,0.7234586058752946,0.2462092072019808,2003
2004-01-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.276184445069894,0.8877066037737433,42636.0,532.95,2.96836571104565,R,A,0.7234586058752946,0.2462092072019808,2004
2004-02-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.2838813886210222,0.9669056540317534,41480.0,518.5,3.008165134011912,R,A,0.7234586058752946,0.2462092072019808,2004
2004-03-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.3113661476644902,0.9644252224720666,39820.0,497.75,2.7345951234908554,R,A,0.7234586058752946,0.2462092072019808,2004
2004-04-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.312527727364388,0.9531092690406675,39672.0,495.9,2.8973260509397956,R,A,0.7234586058752946,0.2462092072019808,2004
2004-05-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.3838575851393189,0.8278933807817503,32300.0,403.75,2.0439591980458895,R,A,0.7234586058752946,0.2462092072019808,2004
2004-06-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.4150147077631411,0.9571295526203221,31276.0,390.95,1.6826463691433529,R,A,0.7234586058752946,0.2462092072019808,2004
2004-07-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.35663259698868005,1.1802542151107416,36396.0,454.95,1.1732239502430344,R,A,0.7234586058752946,0.2462092072019808,2004
2004-08-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.3300447518307567,1.0386322977408977,39328.0,491.6,1.0673423683880596,R,A,0.7234586058752946,0.2462092072019808,2004
2004-09-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.3253927185363149,1.125040932634804,43288.0,541.1,1.0922180453327057,R,A,0.7234586058752946,0.2462092072019808,2004
2004-10-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.3185922374016104,1.0381083605067556,44212.0,552.65,0.9392272514828922,N,A,0.8112926814405554,0.1287110343501537,2004
2004-11-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.28750816459830175,1.11370729925529,48992.0,612.4,1.012076783621406,N,A,0.8112926814405554,0.1287110343501537,2004
2004-12-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.27737090273024567,1.0900997751861001,52596.0,657.45,1.0247903080663374,N,A,0.8112926814405554,0.1287110343501537,2004
2005-01-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.3014422679560294,0.9110197554913757,48396.0,604.95,0.9968490555335358,N,A,0.8112926814405554,0.1287110343501537,2005
2005-02-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.2549741331096197,1.2049352567899034,57216.0,715.2,1.2241262222360918,N,A,0.8112926814405554,0.1287110343501537,2005
2005-03-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.29828460844731697,0.9388703028002052,53224.0,665.3,1.1533733069219203,N,A,0.8112926814405554,0.1287110343501537,2005
2005-04-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.2671810838101649,1.1124846250695866,59420.0,742.75,1.441003542180624,N,A,0.8112926814405554,0.1287110343501537,2005
2005-05-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.25105794167879053,1.0716036150085633,63236.0,790.45,1.4194756844039926,N,A,0.8112926814405554,0.1287110343501537,2005
2005-06-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.29262120025628247,0.876815638261866,56188.0,702.35,1.907425413968692,N,A,0.8112926814405554,0.1287110343501537,2005
2005-07-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.2814412872304005,1.0489072635327406,58420.0,730.25,2.1355562195025857,N,A,0.8112926814405554,0.1287110343501537,2005
2005-08-01,33727,BHARAT ELECTRONICS LTD.,L,B,N,0.2877861793740811,0.977360584715411,57132.0,714.15,1.5865133677760803,N,A,0.8112926814405554,0.1287110343501537,2005
2005-09-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.26331382697171085,1.1653455058419835,68012.0,850.15,1.6022084030813157,N,A,0.8112926814405554,0.1287110343501537,2005
2005-10-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.3019173990661906,0.857966335816782,58256.0,728.2,1.3918918825505637,N,A,0.7312672398496605,0.2761451630738515,2005
2005-11-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.23756685936571398,1.2761900879707249,74036.0,925.45,1.562490980379386,N,A,0.7312672398496605,0.2761451630738515,2005
2005-12-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.22114997736760048,1.0569316870487813,79532.0,994.15,1.2036956766641265,N,A,0.7312672398496605,0.2761451630738515,2005
2006-01-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.20928548874554556,1.0856435489207301,88676.0,1108.45,1.4091778811987412,N,A,0.7312672398496605,0.2761451630738515,2006
2006-02-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.2109507138310448,0.9747569781668975,87976.0,1099.7,1.6348764627215728,N,A,0.7312672398496605,0.2761451630738515,2006
2006-03-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.19276594537338276,1.2009227892249745,105736.0,1321.7,1.4730194631075475,N,A,0.7312672398496605,0.2761451630738515,2006
2006-04-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.19042471691767254,1.0040128961049353,107036.0,1337.95,1.5293230559719702,N,A,0.7312672398496605,0.2761451630738515,2006
2006-05-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.23271716295213737,0.8117950448172594,87584.0,1094.8,1.6508982404040322,N,A,0.7312672398496605,0.2761451630738515,2006
2006-06-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.24492296918767506,0.9671722172737248,85680.0,1071.0,1.5467688801230373,N,A,0.7312672398496605,0.2761451630738515,2006
2006-07-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.2342703402697151,1.042748148008762,89576.0,1119.7,1.4320676520443323,N,A,0.7312672398496605,0.2761451630738515,2006
2006-08-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.22672760274860626,1.0351022965792438,92556.0,1156.95,1.3204752168926714,N,A,0.7312672398496605,0.2761451630738515,2006
2006-09-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.22747474309500065,1.006406954769937,92252.0,1153.15,1.40881790041414,N,A,0.7312672398496605,0.2761451630738515,2006
2006-10-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.25307389051588197,0.9587663885210028,88780.0,1109.75,1.2513633397736383,N,N,0.696660346814984,0.07453360874187957,2006
2006-11-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.24625054800526086,1.0178695092848187,91240.0,1140.5,1.4678673457431144,N,N,0.696660346814984,0.07453360874187957,2006
2006-12-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.2091282251759187,1.1615091480223583,107436.0,1342.95,1.1027682217340022,N,N,0.696660346814984,0.07453360874187957,2006
2007-01-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.21551293276421876,1.03683183295152,109644.0,1370.55,1.0620120131373016,N,N,0.696660346814984,0.07453360874187957,2007
2007-02-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.1937495900295179,1.1323305277212512,121960.0,1524.5,1.1362262224971644,N,N,0.696660346814984,0.07453360874187957,2007
2007-03-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.1967829780146569,0.983473707898164,120080.0,1501.0,1.2085838247957712,N,N,0.696660346814984,0.07453360874187957,2007
2007-04-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.1885405743912385,1.1526097639617208,137328.0,1716.6,1.139553993316712,N,N,0.696660346814984,0.07453360874187957,2007
2007-05-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.17924223963669594,1.0385530100044027,144452.0,1805.65,1.1162420278715357,N,N,0.696660346814984,0.07453360874187957,2007
2007-06-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.176871738120611,1.0172783498718672,146388.0,1829.85,1.5848722759311547,N,N,0.696660346814984,0.07453360874187957,2007
2007-07-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.18469931077340265,0.9669004760071724,141608.0,1770.1,1.701841557525833,N,N,0.696660346814984,0.07453360874187957,2007
2007-08-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.19272356165998586,0.954865162510706,135712.0,1696.4,1.660272976450973,N,N,0.696660346814984,0.07453360874187957,2007
2007-09-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.17768757303187588,1.0812651457935392,147196.0,1839.95,1.5508793058787238,N,N,0.696660346814984,0.07453360874187957,2007
2007-10-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.18752088640534692,0.9912478243902122,146028.0,1825.35,1.4714530870674536,N,N,0.5845125427454214,0.19756422886135971,2007
2007-11-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.1903204058938004,0.9852349877302441,143880.0,1798.5,1.6594563136184555,N,N,0.5845125427454214,0.19756422886135971,2007
2007-12-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.16957488819107433,1.1681330674361021,168144.0,2101.8,1.616054362116287,N,N,0.5845125427454214,0.19756422886135971,2007
2008-01-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.2246954151971786,0.7307202278174852,124760.0,1559.5,1.3707970379243182,N,N,0.5845125427454214,0.19756422886135971,2008
2008-02-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.240990681200784,0.9452928174170007,116324.0,1454.05,1.5443906117200863,N,N,0.5845125427454214,0.19756422886135971,2008
2008-03-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.3821097445600757,0.7199313353120128,84560.0,1057.0,0.996632548542485,N,N,0.5845125427454214,0.19756422886135971,2008
2008-04-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.30218847031536417,1.251471690949171,106924.0,1336.55,0.9579407992051415,N,N,0.5845125427454214,0.19756422886135971,2008
2008-05-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.34667181666022917,0.8741777222463195,93204.0,1165.05,0.5983391953501778,N,N,0.5845125427454214,0.19756422886135971,2008
2008-06-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.3981726838398266,0.8474857132281448,81212.0,1015.15,0.7210075531559809,N,N,0.5845125427454214,0.19756422886135971,2008
2008-07-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.41535734470533836,0.9454086435710041,77852.0,973.15,0.6195833624294436,N,N,0.5845125427454214,0.19756422886135971,2008
2008-08-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.4368839169909209,0.9500316546921914,74016.0,925.2,0.5430631805883134,N,N,0.5845125427454214,0.19756422886135971,2008
2008-09-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.47122445542331015,0.9870312217684946,71248.0,890.6,0.5376849476667298,N,N,0.5845125427454214,0.19756422886135971,2008
2008-10-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.6927003383675828,0.6727445298848139,48468.0,605.85,0.4724259563180678,N,N,0.4585032384645392,0.2574780336174828,2008
2008-11-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.7504202056325436,0.907078114496199,44740.0,559.25,0.4704163352354655,N,N,0.4585032384645392,0.2574780336174828,2008
2008-12-01,33727,BHARAT ELECTRONICS LTD.,L,B,G,0.5785593163984573,1.320712563148514,60152.0,751.9,0.3212127261407907,N,N,0.4585032384645392,0.2574780336174828,2008
2009-01-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.5183890164330595,1.1015628373086988,66208.0,827.6,0.249427947981543,N,N,0.4585032384645392,0.2574780336174828,2009
2009-02-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.4974130434782609,1.0357194981560969,69000.0,862.5,0.4508190850053478,N,N,0.4585032384645392,0.2574780336174828,2009
2009-03-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.538723241590214,1.0279455751342503,70632.0,882.9,0.5253457354604366,N,N,0.4585032384645392,0.2574780336174828,2009
2009-04-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.49886071634590173,1.0682932486132377,76276.0,953.45,0.7557815513804734,N,N,0.4585032384645392,0.2574780336174828,2009
2009-05-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.35636378961564397,1.4230090295981874,106776.0,1334.7,0.6207909512682783,N,N,0.4585032384645392,0.2574780336174828,2009
2009-06-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.3685440030412469,0.9900687069246934,105220.0,1315.25,0.7586406804510437,N,N,0.4585032384645392,0.2574780336174828,2009
2009-07-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.3314376068376068,1.11323661707987,117000.0,1462.5,1.2738297786640451,N,N,0.4585032384645392,0.2574780336174828,2009
2009-08-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.34014771411529415,0.9482121765137898,114004.0,1425.05,1.334004094822262,N,N,0.4585032384645392,0.2574780336174828,2009
2009-09-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.3360968637700098,1.078922547225689,122440.0,1530.5,1.5631712884048967,N,N,0.4585032384645392,0.2574780336174828,2009
2009-10-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.3584517961046653,0.9462653326620571,114804.0,1435.05,1.5016931754058758,N,N,0.39555695857783046,0.2159666200644327,2009
2009-11-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.2863085464614699,1.2380395879166606,143732.0,1796.65,2.4083594202360157,N,N,0.39555695857783046,0.2159666200644327,2009
2009-12-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.2803576966814846,1.091955862565112,154768.0,1934.6,2.512404380106981,N,N,0.39555695857783046,0.2159666200644327,2009
2010-01-01,33727,BHARAT ELECTRONICS LTD.,W,B,G,0.2784648953921191,1.0164996693810757,155820.0,1947.75,2.355134773619845,N,N,0.39555695857783046,0.2159666200644327,2010
2010-02-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.268297318927571,1.0373110240623735,159936.0,1999.2,2.3345951189386946,N,N,0.39555695857783046,0.2159666200644327,2010
2010-03-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.2478754365541327,1.102270526145761,175236.0,2190.45,2.2912720777823923,N,N,0.39555695857783046,0.2159666200644327,2010
2010-04-01,33727,BHARAT ELECTRONICS LTD.,N,B,G,0.29784621081214513,0.6798755941502552,145836.0,1822.95,2.312147493897786,N,N,0.39555695857783046,0.2159666200644327,2010
